threshold,mask_length,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper,mean_net_lead_time_mean,mean_net_lead_time_ci_lower,mean_net_lead_time_ci_upper
0.15,2,0.959493670886076,0.9523508716808207,0.9666364700913312,0.40869565217391307,0.3786478074422919,0.43874349690553427,0.8479803662329394,0.8418340562979868,0.854126676167892,0.7482400932400932,0.7208225721184363,0.7756576143617502,0.8352941176470587,0.8288493369496444,0.8417388983444731,0.900240060256845,0.8964043885503064,0.9040757319633836,0.5913043478260869,0.5612565030944656,0.6213521925577081,17.514424458874455,17.39428289477353,17.63456602297538,4.107554370200686,3.9427145462761244,4.272394194125247
0.15,3,0.959493670886076,0.9523508716808207,0.9666364700913312,0.55,0.5155122062904869,0.5844877937095132,0.9233471691644629,0.9181594250937248,0.928534913235201,0.7094560994560994,0.6799136529117497,0.7389985460004492,0.8978494623655914,0.8924103901163388,0.9032885346148439,0.9410211442894374,0.9377821945534929,0.9442600940253819,0.45,0.4155122062904869,0.4844877937095131,17.514424458874455,17.39428289477353,17.63456602297538,4.107554370200686,3.9427145462761244,4.272394194125247
0.2,0,0.9443037974683544,0.9328498371503888,0.9557577577863199,0.5230769230769232,0.5006954167820252,0.5454584293718212,0.6675401072057766,0.6579368577952108,0.6771433566163424,0.9034005782844436,0.8866951521830676,0.9201060043858197,0.7350318471337578,0.7246861238715003,0.7453775703960153,0.782023854931899,0.7748576641898733,0.7891900456739246,0.4769230769230769,0.4545415706281789,0.4993045832179749,17.651416666666666,17.407366346548,17.895466986785333,3.684140237079184,3.518123264301258,3.85015720985711
0.2,1,0.9443037974683544,0.9328498371503888,0.9557577577863199,0.5487804878048781,0.5156247006356623,0.5819362749740938,0.8016032148085074,0.7904117586255461,0.8127946709914686,0.8380101219723747,0.8119980181181232,0.8640222258266261,0.8091666666666667,0.7977689404050087,0.8205643929283247,0.8669711551302409,0.8594674843817575,0.8744748258787244,0.4512195121951219,0.41806372502590616,0.48437529936433765,17.651416666666666,17.407366346548,17.895466986785333,3.684140237079184,3.518123264301258,3.85015720985711
0.2,2,0.9443037974683544,0.9328498371503888,0.9557577577863199,0.5391304347826087,0.49714529461450574,0.5811155749507116,0.8758836592260115,0.8667232665304475,0.8850440519215755,0.7422130694383017,0.7114250674589728,0.7730010714176305,0.8529411764705884,0.8463289709911049,0.8595533819500719,0.9086374459570393,0.9045100938379933,0.9127647980760853,0.4608695652173913,0.41888442504928836,0.5028547053854943,17.651416666666666,17.407366346548,17.895466986785333,3.684140237079184,3.518123264301258,3.85015720985711
0.2,3,0.9443037974683544,0.9328498371503888,0.9557577577863199,0.6357142857142856,0.619556020265727,0.6518725511628441,0.9360141909192541,0.9333804038714104,0.9386479779670978,0.6744139194139195,0.6295187995721474,0.7193090392556916,0.8978494623655914,0.8880860288788792,0.9076128958523035,0.9400810230787136,0.9340301650161508,0.9461318811412763,0.3642857142857143,0.34812744883715574,0.3804439797342729,17.651416666666666,17.407366346548,17.895466986785333,3.684140237079184,3.518123264301258,3.85015720985711
0.25,0,0.911392405063291,0.9028551271024389,0.9199296830241431,0.6358974358974357,0.6235172022581233,0.6482776695367481,0.7172217090751838,0.709864189237794,0.7245792289125735,0.8764608866000788,0.8656209487902269,0.8873008244099307,0.7745222929936306,0.7667185343236116,0.7823260516636497,0.8026881205641867,0.7961632375479248,0.8092130035804486,0.36410256410256414,0.35172233046325174,0.37648279774187654,17.82820534670008,17.59943362661852,18.05697706678164,3.2906838466874304,3.0440366579582854,3.5373310354165755
0.25,1,0.911392405063291,0.9028551271024389,0.9199296830241431,0.6317073170731706,0.6026859854237272,0.660728648722614,0.8268645476175207,0.8151932787392313,0.8385358164958101,0.7871771780559731,0.7674264215670483,0.8069279345448979,0.8158333333333333,0.8034398018590437,0.8282268648076229,0.8669961317295037,0.8585353732211326,0.8754568902378749,0.36829268292682926,0.3392713512773858,0.39731401457627274,17.82820534670008,17.59943362661852,18.05697706678164,3.2906838466874304,3.0440366579582854,3.5373310354165755
0.25,2,0.911392405063291,0.9028551271024389,0.9199296830241431,0.7347826086956522,0.6947635547547439,0.7748016626365604,0.9221083262400163,0.9112457643754103,0.9329708881046223,0.7073311253963427,0.6849081790623143,0.7297540717303711,0.8715686274509805,0.8603814870442643,0.8827557678576967,0.9166336860448743,0.909508152299134,0.9237592197906146,0.26521739130434774,0.22519833736343955,0.30523644524525595,17.82820534670008,17.59943362661852,18.05697706678164,3.2906838466874304,3.0440366579582854,3.5373310354165755
0.25,3,0.911392405063291,0.9028551271024389,0.9199296830241431,0.8142857142857144,0.7785584451151593,0.8500129834562695,0.9652009846905306,0.95870530836161,0.9716966610194512,0.6204282765737874,0.5945576780355041,0.6462988751120707,0.896774193548387,0.887044485321298,0.9065039017754761,0.9374818262953687,0.9314718552871579,0.9434917973035795,0.1857142857142857,0.14998701654373064,0.22144155488484074,17.82820534670008,17.59943362661852,18.05697706678164,3.2906838466874304,3.0440366579582854,3.5373310354165755
