threshold,mask_length,sensitivity_mean,sensitivity_std,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_std,specificity_ci_lower,specificity_ci_upper,mean_lead_time_mean,mean_lead_time_std,mean_lead_time_ci_lower,mean_lead_time_ci_upper,median_lead_time_mean,median_lead_time_std,median_lead_time_ci_lower,median_lead_time_ci_upper,mean_net_lead_time_mean,mean_net_lead_time_std,mean_net_lead_time_ci_lower,mean_net_lead_time_ci_upper,median_net_lead_time_mean,median_net_lead_time_std,median_net_lead_time_ci_lower,median_net_lead_time_ci_upper,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,n_early_mean,n_early_std,n_early_ci_lower,n_early_ci_upper,n_at_conv_mean,n_at_conv_std,n_at_conv_ci_lower,n_at_conv_ci_upper,n_late_mean,n_late_std,n_late_ci_lower,n_late_ci_upper,n_missed_mean,n_missed_std,n_missed_ci_lower,n_missed_ci_upper,n_false_alarm_mean,n_false_alarm_std,n_false_alarm_ci_lower,n_false_alarm_ci_upper
0.4,0,0.8341772151898734,0.01258770792419939,0.8251725113959557,0.8431819189837911,0.8333333333333334,0.018130943107347388,0.8203632379697312,0.8463034286969355,17.52275977698772,0.4694974156183638,17.186901558389742,17.858617995585696,14.460500000000001,0.7778440646356374,13.904063876594606,15.016936123405397,0.1052119648569166,0.7573207593710685,-0.43654267039412514,0.6469666001079584,0.0,0.0,0.0,0.0,0.16666666666666669,0.018130943107347374,0.15369657130306452,0.17963676203026885,15.1,1.286683937707919,14.179561759359112,16.02043824064089,39.3,1.70293863659264,38.081791085869185,40.51820891413081,11.5,1.2692955176439846,10.592000685735766,12.407999314264234,13.1,0.9944289260117533,12.388628400280501,13.811371599719498,13.0,1.4142135623730951,11.98833256163903,14.01166743836097
0.4,1,0.8341772151898734,0.01258770792419939,0.8251725113959557,0.8431819189837911,0.8317073170731708,0.024254364049067133,0.814356790250744,0.8490578438955976,17.52275977698772,0.4694974156183638,17.186901558389742,17.858617995585696,14.460500000000001,0.7778440646356374,13.904063876594606,15.016936123405397,0.1052119648569166,0.7573207593710685,-0.43654267039412514,0.6469666001079584,0.0,0.0,0.0,0.0,0.16829268292682925,0.024254364049067154,0.15094215610440245,0.18564320974925605,15.1,1.286683937707919,14.179561759359112,16.02043824064089,39.3,1.70293863659264,38.081791085869185,40.51820891413081,11.5,1.2692955176439846,10.592000685735766,12.407999314264234,13.1,0.9944289260117533,12.388628400280501,13.811371599719498,6.9,0.9944289260117531,6.188628400280502,7.611371599719499
0.4,2,0.8341772151898734,0.01258770792419939,0.8251725113959557,0.8431819189837911,0.8739130434782607,0.024680270095545534,0.856257841824191,0.8915682451323305,17.52275977698772,0.4694974156183638,17.186901558389742,17.858617995585696,14.460500000000001,0.7778440646356374,13.904063876594606,15.016936123405397,0.1052119648569166,0.7573207593710685,-0.43654267039412514,0.6469666001079584,0.0,0.0,0.0,0.0,0.12608695652173912,0.02468027009554551,0.10843175486766937,0.14374215817580888,15.1,1.286683937707919,14.179561759359112,16.02043824064089,39.3,1.70293863659264,38.081791085869185,40.51820891413081,11.5,1.2692955176439846,10.592000685735766,12.407999314264234,13.1,0.9944289260117533,12.388628400280501,13.811371599719498,2.9,0.5676462121975466,2.4939303619563957,3.306069638043604
0.4,3,0.8341772151898734,0.01258770792419939,0.8251725113959557,0.8431819189837911,0.8571428571428573,1.1702778228589004e-16,0.8571428571428572,0.8571428571428574,17.52275977698772,0.4694974156183638,17.186901558389742,17.858617995585696,14.460500000000001,0.7778440646356374,13.904063876594606,15.016936123405397,0.1052119648569166,0.7573207593710685,-0.43654267039412514,0.6469666001079584,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,15.1,1.286683937707919,14.179561759359112,16.02043824064089,39.3,1.70293863659264,38.081791085869185,40.51820891413081,11.5,1.2692955176439846,10.592000685735766,12.407999314264234,13.1,0.9944289260117533,12.388628400280501,13.811371599719498,2.0,0.0,2.0,2.0
0.45,0,0.7936708860759494,0.025351593056202194,0.7755354489058371,0.8118063232460616,0.8871794871794872,0.011781238249649764,0.8787516970367145,0.89560727732226,17.545322455322456,1.0405495710582333,16.800958133661137,18.289686776983775,15.455000000000002,1.578313093851223,14.325942828529604,16.5840571714704,-2.135332645311678,1.1666179730068467,-2.9698808689316243,-1.3007844216917317,0.0,0.0,0.0,0.0,0.11282051282051282,0.01178123824964976,0.10439272267774012,0.12124830296328552,12.0,1.3333333333333333,11.046190792039114,12.953809207960886,34.4,2.4129281427805145,32.67389518945099,36.12610481054901,16.3,1.3374935098492586,15.343214781038391,17.25678521896161,16.3,2.002775851439974,14.867300463561138,17.732699536438865,8.8,0.9189365834726815,8.14263236886373,9.457367631136272
0.45,1,0.7936708860759494,0.025351593056202194,0.7755354489058371,0.8118063232460616,0.878048780487805,0.016260162601626032,0.8664169608785259,0.889680600097084,17.545322455322456,1.0405495710582333,16.800958133661137,18.289686776983775,15.455000000000002,1.578313093851223,14.325942828529604,16.5840571714704,-2.135332645311678,1.1666179730068467,-2.9698808689316243,-1.3007844216917317,0.0,0.0,0.0,0.0,0.12195121951219512,0.01626016260162601,0.11031939990291602,0.1335830391214742,12.0,1.3333333333333333,11.046190792039114,12.953809207960886,34.4,2.4129281427805145,32.67389518945099,36.12610481054901,16.3,1.3374935098492586,15.343214781038391,17.25678521896161,16.3,2.002775851439974,14.867300463561138,17.732699536438865,5.0,0.6666666666666666,4.523095396019557,5.476904603980443
0.45,2,0.7936708860759494,0.025351593056202194,0.7755354489058371,0.8118063232460616,0.9,0.029345589465676246,0.8790074299159485,0.9209925700840516,17.545322455322456,1.0405495710582333,16.800958133661137,18.289686776983775,15.455000000000002,1.578313093851223,14.325942828529604,16.5840571714704,-2.135332645311678,1.1666179730068467,-2.9698808689316243,-1.3007844216917317,0.0,0.0,0.0,0.0,0.1,0.029345589465676215,0.07900742991594854,0.12099257008405147,12.0,1.3333333333333333,11.046190792039114,12.953809207960886,34.4,2.4129281427805145,32.67389518945099,36.12610481054901,16.3,1.3374935098492586,15.343214781038391,17.25678521896161,16.3,2.002775851439974,14.867300463561138,17.732699536438865,2.3,0.6749485577105528,1.817170888066816,2.7828291119331836
0.45,3,0.7936708860759494,0.025351593056202194,0.7755354489058371,0.8118063232460616,0.8642857142857144,0.022587697572631273,0.8481274488371559,0.880443979734273,17.545322455322456,1.0405495710582333,16.800958133661137,18.289686776983775,15.455000000000002,1.578313093851223,14.325942828529604,16.5840571714704,-2.135332645311678,1.1666179730068467,-2.9698808689316243,-1.3007844216917317,0.0,0.0,0.0,0.0,0.1357142857142857,0.022587697572631276,0.1195560202657271,0.15187255116284432,12.0,1.3333333333333333,11.046190792039114,12.953809207960886,34.4,2.4129281427805145,32.67389518945099,36.12610481054901,16.3,1.3374935098492586,15.343214781038391,17.25678521896161,16.3,2.002775851439974,14.867300463561138,17.732699536438865,1.9,0.31622776601683794,1.6737842837201795,2.1262157162798205
0.5,0,0.7544303797468356,0.017087305258495004,0.7422068579257424,0.7666539015679288,0.9064102564102565,0.010554776953186733,0.8988598238258144,0.9139606889946986,16.16107435064935,1.263075537099617,15.257524542422534,17.064624158876168,14.148000000000001,1.5192180005954814,13.061216911599079,15.234783088400924,-4.153926959374556,0.9689820357289961,-4.847094950394807,-3.4607589683543054,0.0,0.0,0.0,0.0,0.09358974358974359,0.010554776953186726,0.08603931100530146,0.10114017617418572,9.2,1.6193277068654826,8.041602741864136,10.358397258135863,30.6,1.6465452046971292,29.422132516827027,31.777867483172976,19.8,1.8737959096740262,18.459567155635103,21.1404328443649,19.4,1.349897115421106,18.434341776133632,20.365658223866365,7.3,0.8232726023485646,6.7110662584135135,7.888933741586486
0.5,1,0.7544303797468356,0.017087305258495004,0.7422068579257424,0.7666539015679288,0.8951219512195122,0.028280531920205017,0.8748912774058697,0.9153526250331547,16.16107435064935,1.263075537099617,15.257524542422534,17.064624158876168,14.148000000000001,1.5192180005954814,13.061216911599079,15.234783088400924,-4.153926959374556,0.9689820357289961,-4.847094950394807,-3.4607589683543054,0.0,0.0,0.0,0.0,0.10487804878048781,0.028280531920205017,0.08464737496684534,0.1251087225941303,9.2,1.6193277068654826,8.041602741864136,10.358397258135863,30.6,1.6465452046971292,29.422132516827027,31.777867483172976,19.8,1.8737959096740262,18.459567155635103,21.1404328443649,19.4,1.349897115421106,18.434341776133632,20.365658223866365,4.3,1.1595018087284057,3.470542373640658,5.129457626359342
0.5,2,0.7544303797468356,0.017087305258495004,0.7422068579257424,0.7666539015679288,0.9130434782608697,0.02898550724637683,0.8923084954791113,0.9337784610426282,16.16107435064935,1.263075537099617,15.257524542422534,17.064624158876168,14.148000000000001,1.5192180005954814,13.061216911599079,15.234783088400924,-4.153926959374556,0.9689820357289961,-4.847094950394807,-3.4607589683543054,0.0,0.0,0.0,0.0,0.08695652173913045,0.028985507246376812,0.06622153895737205,0.10769150452088884,9.2,1.6193277068654826,8.041602741864136,10.358397258135863,30.6,1.6465452046971292,29.422132516827027,31.777867483172976,19.8,1.8737959096740262,18.459567155635103,21.1404328443649,19.4,1.349897115421106,18.434341776133632,20.365658223866365,2.0,0.6666666666666666,1.523095396019557,2.476904603980443
