model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
CN_MCI_seed142,0.5,3,119,107,26,73,8,12,0.8991596638655462,0.9124423963133641,35.35115384615385,28.450000000000003,7.295327102803738,0.0,0.08755760368663594,217,19
CN_MCI_seed142,0.6,0,119,105,25,71,9,14,0.8823529411764706,0.8878326996197718,32.3016,26.839999999999996,6.124666666666667,0.0,0.11216730038022814,526,59
CN_MCI_seed142,0.6,1,119,105,25,71,9,14,0.8823529411764706,0.91005291005291,32.3016,26.839999999999996,6.124666666666667,0.0,0.08994708994708994,378,34
CN_MCI_seed142,0.6,2,119,105,25,71,9,14,0.8823529411764706,0.9300699300699301,32.3016,26.839999999999996,6.124666666666667,0.0,0.06993006993006994,286,20
CN_MCI_seed142,0.6,3,119,105,25,71,9,14,0.8823529411764706,0.9400921658986175,32.3016,26.839999999999996,6.124666666666667,0.0,0.059907834101382486,217,13
CN_MCI_seed142,0.7,0,119,101,24,62,15,18,0.8487394957983193,0.9125475285171103,30.9525,26.414999999999996,4.430495049504951,0.0,0.08745247148288973,526,46
CN_MCI_seed142,0.7,1,119,101,24,62,15,18,0.8487394957983193,0.9285714285714286,30.9525,26.414999999999996,4.430495049504951,0.0,0.07142857142857142,378,27
CN_MCI_seed142,0.7,2,119,101,24,62,15,18,0.8487394957983193,0.9405594405594405,30.9525,26.414999999999996,4.430495049504951,0.0,0.05944055944055944,286,17
CN_MCI_seed142,0.7,3,119,101,24,62,15,18,0.8487394957983193,0.9631336405529954,30.9525,26.414999999999996,4.430495049504951,0.0,0.03686635944700461,217,8
CN_MCI_seed228,0.3,0,119,108,30,72,6,11,0.907563025210084,0.8307984790874525,34.406,29.15,8.613703703703704,0.0,0.16920152091254753,526,89
CN_MCI_seed228,0.3,1,119,108,30,72,6,11,0.907563025210084,0.8571428571428572,34.406,29.15,8.613703703703704,0.0,0.14285714285714285,378,54
CN_MCI_seed228,0.3,2,119,108,30,72,6,11,0.907563025210084,0.8846153846153846,34.406,29.15,8.613703703703704,0.0,0.11538461538461539,286,33
CN_MCI_seed228,0.3,3,119,108,30,72,6,11,0.907563025210084,0.8940092165898618,34.406,29.15,8.613703703703704,0.0,0.10599078341013825,217,23
CN_MCI_seed228,0.4,0,119,107,27,73,7,12,0.8991596638655462,0.8479087452471483,34.504074074074076,27.340000000000003,7.524672897196263,0.0,0.1520912547528517,526,80
CN_MCI_seed228,0.4,1,119,107,27,73,7,12,0.8991596638655462,0.8677248677248677,34.504074074074076,27.340000000000003,7.524672897196263,0.0,0.13227513227513227,378,50
CN_MCI_seed228,0.4,2,119,107,27,73,7,12,0.8991596638655462,0.8916083916083917,34.504074074074076,27.340000000000003,7.524672897196263,0.0,0.10839160839160839,286,31
CN_MCI_seed228,0.4,3,119,107,27,73,7,12,0.8991596638655462,0.9170506912442397,34.504074074074076,27.340000000000003,7.524672897196263,0.0,0.08294930875576037,217,18
CN_MCI_seed228,0.5,0,119,103,26,68,9,16,0.865546218487395,0.8802281368821293,33.95769230769231,28.450000000000003,6.929223300970874,0.0,0.11977186311787072,526,63
CN_MCI_seed228,0.5,1,119,103,26,68,9,16,0.865546218487395,0.8994708994708995,33.95769230769231,28.450000000000003,6.929223300970874,0.0,0.10052910052910052,378,38
CN_MCI_seed228,0.5,2,119,103,26,68,9,16,0.865546218487395,0.9195804195804196,33.95769230769231,28.450000000000003,6.929223300970874,0.0,0.08041958041958042,286,23
CN_MCI_seed228,0.5,3,119,103,26,68,9,16,0.865546218487395,0.9493087557603687,33.95769230769231,28.450000000000003,6.929223300970874,0.0,0.05069124423963134,217,11
CN_MCI_seed228,0.6,0,119,100,23,66,11,19,0.8403361344537815,0.9182509505703422,33.29478260869565,27.529999999999998,5.6873000000000005,0.0,0.0817490494296578,526,43
CN_MCI_seed228,0.6,1,119,100,23,66,11,19,0.8403361344537815,0.9338624338624338,33.29478260869565,27.529999999999998,5.6873000000000005,0.0,0.06613756613756613,378,25
CN_MCI_seed228,0.6,2,119,100,23,66,11,19,0.8403361344537815,0.9475524475524475,33.29478260869565,27.529999999999998,5.6873000000000005,0.0,0.05244755244755245,286,15
CN_MCI_seed228,0.6,3,119,100,23,66,11,19,0.8403361344537815,0.9631336405529954,33.29478260869565,27.529999999999998,5.6873000000000005,0.0,0.03686635944700461,217,8
CN_MCI_seed228,0.7,0,119,98,20,59,19,21,0.8235294117647058,0.94106463878327,31.583500000000004,25.854999999999997,2.5862244897959186,0.0,0.058935361216730035,526,31
CN_MCI_seed228,0.7,1,119,98,20,59,19,21,0.8235294117647058,0.9497354497354498,31.583500000000004,25.854999999999997,2.5862244897959186,0.0,0.05026455026455026,378,19
CN_MCI_seed228,0.7,2,119,98,20,59,19,21,0.8235294117647058,0.965034965034965,31.583500000000004,25.854999999999997,2.5862244897959186,0.0,0.03496503496503497,286,10
CN_MCI_seed228,0.7,3,119,98,20,59,19,21,0.8235294117647058,0.9815668202764977,31.583500000000004,25.854999999999997,2.5862244897959186,0.0,0.018433179723502304,217,4
CN_MCI_seed25,0.3,0,119,110,31,75,4,9,0.9243697478991597,0.8098859315589354,34.02612903225806,28.740000000000002,8.945636363636364,0.0,0.19011406844106463,526,100
CN_MCI_seed25,0.3,1,119,110,31,75,4,9,0.9243697478991597,0.8412698412698413,34.02612903225806,28.740000000000002,8.945636363636364,0.0,0.15873015873015872,378,60
CN_MCI_seed25,0.3,2,119,110,31,75,4,9,0.9243697478991597,0.8776223776223776,34.02612903225806,28.740000000000002,8.945636363636364,0.0,0.12237762237762238,286,35
CN_MCI_seed25,0.3,3,119,110,31,75,4,9,0.9243697478991597,0.8847926267281105,34.02612903225806,28.740000000000002,8.945636363636364,0.0,0.1152073732718894,217,25
CN_MCI_seed25,0.4,0,119,109,30,73,6,10,0.9159663865546218,0.8269961977186312,33.32933333333333,26.695,8.238348623853211,0.0,0.17300380228136883,526,91
CN_MCI_seed25,0.4,1,119,109,30,73,6,10,0.9159663865546218,0.8492063492063492,33.32933333333333,26.695,8.238348623853211,0.0,0.15079365079365079,378,57
CN_MCI_seed25,0.4,2,119,109,30,73,6,10,0.9159663865546218,0.8916083916083917,33.32933333333333,26.695,8.238348623853211,0.0,0.10839160839160839,286,31
CN_MCI_seed25,0.4,3,119,109,30,73,6,10,0.9159663865546218,0.9078341013824884,33.32933333333333,26.695,8.238348623853211,0.0,0.09216589861751152,217,20
CN_MCI_seed25,0.5,0,119,107,27,73,7,12,0.8991596638655462,0.8479087452471483,34.25481481481482,27.340000000000003,7.450373831775702,0.0,0.1520912547528517,526,80
CN_MCI_seed25,0.5,1,119,107,27,73,7,12,0.8991596638655462,0.8677248677248677,34.25481481481482,27.340000000000003,7.450373831775702,0.0,0.13227513227513227,378,50
CN_MCI_seed25,0.5,2,119,107,27,73,7,12,0.8991596638655462,0.8951048951048951,34.25481481481482,27.340000000000003,7.450373831775702,0.0,0.1048951048951049,286,30
CN_MCI_seed25,0.5,3,119,107,27,73,7,12,0.8991596638655462,0.9170506912442397,34.25481481481482,27.340000000000003,7.450373831775702,0.0,0.08294930875576037,217,18
CN_MCI_seed25,0.6,0,119,102,25,68,9,17,0.8571428571428571,0.8802281368821293,33.7428,27.340000000000003,6.717058823529412,0.0,0.11977186311787072,526,63
CN_MCI_seed25,0.6,1,119,102,25,68,9,17,0.8571428571428571,0.9074074074074074,33.7428,27.340000000000003,6.717058823529412,0.0,0.09259259259259259,378,35
CN_MCI_seed25,0.6,2,119,102,25,68,9,17,0.8571428571428571,0.9265734265734266,33.7428,27.340000000000003,6.717058823529412,0.0,0.07342657342657342,286,21
CN_MCI_seed25,0.6,3,119,102,25,68,9,17,0.8571428571428571,0.9493087557603687,33.7428,27.340000000000003,6.717058823529412,0.0,0.05069124423963134,217,11
CN_MCI_seed25,0.7,0,119,100,22,63,15,19,0.8403361344537815,0.9277566539923955,28.521818181818187,25.409999999999997,3.4484000000000004,0.0,0.07224334600760456,526,38
CN_MCI_seed25,0.7,1,119,100,22,63,15,19,0.8403361344537815,0.9391534391534392,28.521818181818187,25.409999999999997,3.4484000000000004,0.0,0.06084656084656084,378,23
CN_MCI_seed25,0.7,2,119,100,22,63,15,19,0.8403361344537815,0.958041958041958,28.521818181818187,25.409999999999997,3.4484000000000004,0.0,0.04195804195804196,286,12
CN_MCI_seed25,0.7,3,119,100,22,63,15,19,0.8403361344537815,0.967741935483871,28.521818181818187,25.409999999999997,3.4484000000000004,0.0,0.03225806451612903,217,7
CN_MCI_seed250,0.3,0,119,110,33,72,5,9,0.9243697478991597,0.8022813688212928,33.13454545454545,27.340000000000003,9.168999999999999,0.0,0.19771863117870722,526,104
CN_MCI_seed250,0.3,1,119,110,33,72,5,9,0.9243697478991597,0.8333333333333334,33.13454545454545,27.340000000000003,9.168999999999999,0.0,0.16666666666666666,378,63
CN_MCI_seed250,0.3,2,119,110,33,72,5,9,0.9243697478991597,0.8671328671328671,33.13454545454545,27.340000000000003,9.168999999999999,0.0,0.13286713286713286,286,38
CN_MCI_seed250,0.3,3,119,110,33,72,5,9,0.9243697478991597,0.8755760368663594,33.13454545454545,27.340000000000003,9.168999999999999,0.0,0.12442396313364056,217,27
CN_MCI_seed250,0.4,0,119,109,32,72,5,10,0.9159663865546218,0.8231939163498099,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.17680608365019013,526,93
CN_MCI_seed250,0.4,1,119,109,32,72,5,10,0.9159663865546218,0.8465608465608465,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.15343915343915343,378,58
CN_MCI_seed250,0.4,2,119,109,32,72,5,10,0.9159663865546218,0.8811188811188811,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.11888111888111888,286,34
CN_MCI_seed250,0.4,3,119,109,32,72,5,10,0.9159663865546218,0.8894009216589862,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.11059907834101383,217,24
CN_MCI_seed250,0.5,0,119,108,28,74,6,11,0.907563025210084,0.8346007604562737,34.33714285714286,28.040000000000003,7.958703703703703,0.0,0.16539923954372623,526,87
CN_MCI_seed250,0.5,1,119,108,28,74,6,11,0.907563025210084,0.8597883597883598,34.33714285714286,28.040000000000003,7.958703703703703,0.0,0.1402116402116402,378,53
CN_MCI_seed250,0.5,2,119,108,28,74,6,11,0.907563025210084,0.8916083916083917,34.33714285714286,28.040000000000003,7.958703703703703,0.0,0.10839160839160839,286,31
CN_MCI_seed250,0.5,3,119,108,28,74,6,11,0.907563025210084,0.9124423963133641,34.33714285714286,28.040000000000003,7.958703703703703,0.0,0.08755760368663594,217,19
CN_MCI_seed250,0.6,0,119,103,26,68,9,16,0.865546218487395,0.876425855513308,34.410000000000004,27.665000000000003,7.163106796116504,0.0,0.12357414448669202,526,65
CN_MCI_seed250,0.6,1,119,103,26,68,9,16,0.865546218487395,0.8888888888888888,34.410000000000004,27.665000000000003,7.163106796116504,0.0,0.1111111111111111,378,42
CN_MCI_seed250,0.6,2,119,103,26,68,9,16,0.865546218487395,0.9090909090909091,34.410000000000004,27.665000000000003,7.163106796116504,0.0,0.09090909090909091,286,26
CN_MCI_seed250,0.6,3,119,103,26,68,9,16,0.865546218487395,0.9262672811059908,34.410000000000004,27.665000000000003,7.163106796116504,0.0,0.07373271889400922,217,16
CN_MCI_seed250,0.7,0,119,99,23,63,13,20,0.8319327731092437,0.9182509505703422,29.129565217391306,25.989999999999995,3.965656565656566,0.0,0.0817490494296578,526,43
CN_MCI_seed250,0.7,1,119,99,23,63,13,20,0.8319327731092437,0.9338624338624338,29.129565217391306,25.989999999999995,3.965656565656566,0.0,0.06613756613756613,378,25
CN_MCI_seed250,0.7,2,119,99,23,63,13,20,0.8319327731092437,0.9545454545454546,29.129565217391306,25.989999999999995,3.965656565656566,0.0,0.045454545454545456,286,13
CN_MCI_seed250,0.7,3,119,99,23,63,13,20,0.8319327731092437,0.9631336405529954,29.129565217391306,25.989999999999995,3.965656565656566,0.0,0.03686635944700461,217,8
CN_MCI_seed281,0.3,0,119,110,32,73,5,9,0.9243697478991597,0.8193916349809887,33.38375,28.040000000000003,8.929181818181817,0.0,0.1806083650190114,526,95
