threshold,mask_length,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper,mean_net_lead_time_mean,mean_net_lead_time_ci_lower,mean_net_lead_time_ci_upper
0.3,3,0.9243697478991597,0.9215359455508096,0.9272035502475098,0.8774193548387096,0.8751143697309318,0.8797243399464874,0.805287692671483,0.8023075766434575,0.8082678086995085,0.954868915283488,0.9532470908556921,0.956490739711284,0.8940476190476192,0.8922522562200016,0.8958429818752368,0.8607221808957046,0.858465985093809,0.8629783766976002,0.1225806451612903,0.12027566005351256,0.12488563026906804,33.28652272727273,33.090409125056965,33.4826363294885,9.214629437444117,9.106213276754879,9.323045598133355
0.35,0,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8072243346007605,0.8053884824641324,0.8090601867373886,0.5180799546626604,0.5157114234415967,0.5204484858837242,0.9769901357630466,0.976938910100666,0.9770413614254272,0.8272868217054263,0.8257896771723002,0.8287839662385524,0.6618193283452684,0.659884019327854,0.6637546373626827,0.19277566539923954,0.19093981326261147,0.1946115175358676,33.416562500000005,33.416562500000005,33.416562500000005,9.081642201834862,8.998961639452943,9.16432276421678
0.35,1,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.835978835978836,0.8350867130173184,0.8368709589403537,0.6374312605499156,0.6361741554515923,0.6386883656482389,0.9693250956469284,0.9692933644073439,0.9693568268865128,0.8551307847082497,0.8544522686530109,0.8558093007634884,0.7517259256434639,0.7508517790998324,0.7526000721870953,0.164021164021164,0.1631290410596464,0.16491328698268162,33.416562500000005,33.416562500000005,33.416562500000005,9.081642201834862,8.998961639452943,9.16432276421678
0.35,2,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8730769230769232,0.8718687055440083,0.8742851406098381,0.7501794992914501,0.7484003319144502,0.75195866666845,0.9614939114939116,0.9614425972357569,0.9615452257520664,0.885679012345679,0.8848258019397194,0.8865322227516387,0.8248227558604917,0.8237459984742399,0.8258995132467435,0.12692307692307694,0.1257148593901621,0.12813129445599178,33.416562500000005,33.416562500000005,33.416562500000005,9.081642201834862,8.998961639452943,9.16432276421678
0.35,3,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8811059907834101,0.8797160324652545,0.8824959491015657,0.8086124930901052,0.8067950976175052,0.8104298885627051,0.9502980148761143,0.9502237276599576,0.9503723020922711,0.8934523809523809,0.892554699538572,0.8943500623661897,0.8589461890386232,0.8579229814167212,0.8599693966605252,0.11889400921658984,0.11750405089843426,0.12028396753474542,33.416562500000005,33.416562500000005,33.416562500000005,9.081642201834862,8.998961639452943,9.16432276421678
0.4,0,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.814638783269962,0.8129125488321973,0.8163650177077266,0.5278629147150561,0.5255509862099575,0.5301748432201546,0.9771948105957083,0.9771474981310125,0.9772421230604041,0.8333333333333333,0.831925582458505,0.8347410842081615,0.6697480061314167,0.6678844041324757,0.6716116081303577,0.18536121673003803,0.18363498229227332,0.18708745116780273,33.470217741935485,33.38930001535814,33.55113546851283,8.98587155963303,8.916415725032131,9.055327394233927
0.4,1,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8388888888888889,0.8382904346130163,0.8394873431647615,0.6415558649495303,0.640697615277602,0.6424141146214586,0.9694282837323787,0.9694071925378274,0.96944937492693,0.8573440643863177,0.8568889019793161,0.8577992267933193,0.7545871780084585,0.7539946772137042,0.7551796788032129,0.16111111111111112,0.16051265683523858,0.16170956538698367,33.470217741935485,33.38930001535814,33.55113546851283,8.98587155963303,8.916415725032131,9.055327394233927
0.4,2,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.879020979020979,0.8777293401475902,0.8803126178943678,0.7590617715617716,0.7571063738228914,0.7610171693006518,0.9617443186803547,0.9616902973417292,0.9617983400189802,0.8898765432098766,0.8889644229190391,0.8907886635007142,0.8301628305227411,0.828994120969465,0.8313315400760172,0.12097902097902098,0.11968738210563223,0.12227065985240973,33.470217741935485,33.38930001535814,33.55113546851283,8.98587155963303,8.916415725032131,9.055327394233927
0.4,3,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8866359447004607,0.8849336003788515,0.8883382890220699,0.8158792503647179,0.8136199332151824,0.8181385675142533,0.9505925962054335,0.9505025097015586,0.9506826827093083,0.8970238095238097,0.8959243788161038,0.8981232402315156,0.863027793462576,0.8617646793952247,0.8642909075299272,0.11336405529953919,0.11166171097793007,0.11506639962114831,33.470217741935485,33.38930001535814,33.55113546851283,8.98587155963303,8.916415725032131,9.055327394233927
0.45,0,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8203422053231939,0.8186159708854293,0.8220684397609586,0.5356453679332859,0.5332454629968902,0.5380452728696815,0.9773497751967696,0.9773032787832506,0.9773962716102885,0.837984496124031,0.8365767452492028,0.8393922469988593,0.6759784407759902,0.6740702807064455,0.677886600845535,0.1796577946768061,0.1779315602390414,0.1813840291145708,33.504817540322584,33.33119358401269,33.67844149663248,8.765467889908257,8.680264380624136,8.850671399192377
