model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
pooled_MCI_AD_variant1,0.6,3,79,53,4,22,27,26,0.6708860759493671,0.9285714285714286,10.8975,10.990000000000002,-11.703018867924529,-7.720000000000001,0.07142857142857142,14,1
pooled_MCI_AD_variant1,0.7,0,79,44,0,17,27,35,0.5569620253164557,0.9487179487179487,,,-14.523409090909091,-11.860000000000001,0.05128205128205128,78,4
pooled_MCI_AD_variant1,0.7,1,79,44,0,17,27,35,0.5569620253164557,0.926829268292683,,,-14.523409090909091,-11.860000000000001,0.07317073170731707,41,3
pooled_MCI_AD_variant1,0.7,2,79,44,0,17,27,35,0.5569620253164557,0.9565217391304348,,,-14.523409090909091,-11.860000000000001,0.043478260869565216,23,1
pooled_MCI_AD_variant1,0.7,3,79,44,0,17,27,35,0.5569620253164557,0.9285714285714286,,,-14.523409090909091,-11.860000000000001,0.07142857142857142,14,1
pooled_MCI_AD_variant2,0.3,0,79,68,14,46,8,11,0.8607594936708861,0.7051282051282051,16.466428571428573,15.9,0.31014705882352944,0.0,0.2948717948717949,78,23
pooled_MCI_AD_variant2,0.3,1,79,68,14,46,8,11,0.8607594936708861,0.7073170731707317,16.466428571428573,15.9,0.31014705882352944,0.0,0.2926829268292683,41,12
pooled_MCI_AD_variant2,0.3,2,79,68,14,46,8,11,0.8607594936708861,0.6956521739130435,16.466428571428573,15.9,0.31014705882352944,0.0,0.30434782608695654,23,7
pooled_MCI_AD_variant2,0.3,3,79,68,14,46,8,11,0.8607594936708861,0.7857142857142857,16.466428571428573,15.9,0.31014705882352944,0.0,0.21428571428571427,14,3
pooled_MCI_AD_variant2,0.4,0,79,62,13,32,17,17,0.7848101265822784,0.8076923076923077,15.827692307692306,15.440000000000001,-1.718225806451613,0.0,0.19230769230769232,78,15
pooled_MCI_AD_variant2,0.4,1,79,62,13,32,17,17,0.7848101265822784,0.8048780487804879,15.827692307692306,15.440000000000001,-1.718225806451613,0.0,0.1951219512195122,41,8
pooled_MCI_AD_variant2,0.4,2,79,62,13,32,17,17,0.7848101265822784,0.8695652173913043,15.827692307692306,15.440000000000001,-1.718225806451613,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant2,0.4,3,79,62,13,32,17,17,0.7848101265822784,0.9285714285714286,15.827692307692306,15.440000000000001,-1.718225806451613,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant2,0.5,0,79,56,9,21,26,23,0.7088607594936709,0.8974358974358975,12.512222222222224,12.05,-7.064642857142857,0.0,0.10256410256410256,78,8
pooled_MCI_AD_variant2,0.5,1,79,56,9,21,26,23,0.7088607594936709,0.8780487804878049,12.512222222222224,12.05,-7.064642857142857,0.0,0.12195121951219512,41,5
pooled_MCI_AD_variant2,0.5,2,79,56,9,21,26,23,0.7088607594936709,0.9130434782608696,12.512222222222224,12.05,-7.064642857142857,0.0,0.08695652173913043,23,2
pooled_MCI_AD_variant2,0.5,3,79,56,9,21,26,23,0.7088607594936709,0.9285714285714286,12.512222222222224,12.05,-7.064642857142857,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant2,0.6,0,79,52,5,19,28,27,0.6582278481012658,0.9487179487179487,11.241999999999999,11.4,-12.41673076923077,-9.854999999999999,0.05128205128205128,78,4
pooled_MCI_AD_variant2,0.6,1,79,52,5,19,28,27,0.6582278481012658,0.926829268292683,11.241999999999999,11.4,-12.41673076923077,-9.854999999999999,0.07317073170731707,41,3
pooled_MCI_AD_variant2,0.6,2,79,52,5,19,28,27,0.6582278481012658,0.9565217391304348,11.241999999999999,11.4,-12.41673076923077,-9.854999999999999,0.043478260869565216,23,1
pooled_MCI_AD_variant2,0.6,3,79,52,5,19,28,27,0.6582278481012658,0.9285714285714286,11.241999999999999,11.4,-12.41673076923077,-9.854999999999999,0.07142857142857142,14,1
pooled_MCI_AD_variant2,0.7,0,79,42,0,15,27,37,0.5316455696202531,0.9743589743589743,,,-15.024285714285714,-11.860000000000001,0.02564102564102564,78,2
pooled_MCI_AD_variant2,0.7,1,79,42,0,15,27,37,0.5316455696202531,0.975609756097561,,,-15.024285714285714,-11.860000000000001,0.024390243902439025,41,1
pooled_MCI_AD_variant2,0.7,2,79,42,0,15,27,37,0.5316455696202531,0.9565217391304348,,,-15.024285714285714,-11.860000000000001,0.043478260869565216,23,1
pooled_MCI_AD_variant2,0.7,3,79,42,0,15,27,37,0.5316455696202531,0.9285714285714286,,,-15.024285714285714,-11.860000000000001,0.07142857142857142,14,1
pooled_MCI_AD_variant3,0.3,0,79,68,16,43,9,11,0.8607594936708861,0.6794871794871795,17.01375,15.9,0.7475000000000002,0.0,0.32051282051282054,78,25
pooled_MCI_AD_variant3,0.3,1,79,68,16,43,9,11,0.8607594936708861,0.7073170731707317,17.01375,15.9,0.7475000000000002,0.0,0.2926829268292683,41,12
pooled_MCI_AD_variant3,0.3,2,79,68,16,43,9,11,0.8607594936708861,0.7391304347826086,17.01375,15.9,0.7475000000000002,0.0,0.2608695652173913,23,6
pooled_MCI_AD_variant3,0.3,3,79,68,16,43,9,11,0.8607594936708861,0.8571428571428572,17.01375,15.9,0.7475000000000002,0.0,0.14285714285714285,14,2
pooled_MCI_AD_variant3,0.4,0,79,61,12,34,15,18,0.7721518987341772,0.782051282051282,13.948333333333332,12.649999999999999,-1.329344262295082,0.0,0.21794871794871795,78,17
pooled_MCI_AD_variant3,0.4,1,79,61,12,34,15,18,0.7721518987341772,0.7804878048780488,13.948333333333332,12.649999999999999,-1.329344262295082,0.0,0.21951219512195122,41,9
pooled_MCI_AD_variant3,0.4,2,79,61,12,34,15,18,0.7721518987341772,0.8695652173913043,13.948333333333332,12.649999999999999,-1.329344262295082,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant3,0.4,3,79,61,12,34,15,18,0.7721518987341772,0.9285714285714286,13.948333333333332,12.649999999999999,-1.329344262295082,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant3,0.5,0,79,56,7,23,26,23,0.7088607594936709,0.8717948717948718,11.517142857142858,11.529999999999998,-7.701607142857142,0.0,0.1282051282051282,78,10
pooled_MCI_AD_variant3,0.5,1,79,56,7,23,26,23,0.7088607594936709,0.8536585365853658,11.517142857142858,11.529999999999998,-7.701607142857142,0.0,0.14634146341463414,41,6
pooled_MCI_AD_variant3,0.5,2,79,56,7,23,26,23,0.7088607594936709,0.8695652173913043,11.517142857142858,11.529999999999998,-7.701607142857142,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant3,0.5,3,79,56,7,23,26,23,0.7088607594936709,0.9285714285714286,11.517142857142858,11.529999999999998,-7.701607142857142,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant3,0.6,0,79,51,2,25,24,28,0.6455696202531646,0.9230769230769231,10.07,10.07,-10.934705882352942,0.0,0.07692307692307693,78,6
pooled_MCI_AD_variant3,0.6,1,79,51,2,25,24,28,0.6455696202531646,0.8780487804878049,10.07,10.07,-10.934705882352942,0.0,0.12195121951219512,41,5
pooled_MCI_AD_variant3,0.6,2,79,51,2,25,24,28,0.6455696202531646,0.9565217391304348,10.07,10.07,-10.934705882352942,0.0,0.043478260869565216,23,1
pooled_MCI_AD_variant3,0.6,3,79,51,2,25,24,28,0.6455696202531646,0.9285714285714286,10.07,10.07,-10.934705882352942,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant3,0.7,0,79,43,0,17,26,36,0.5443037974683544,0.9871794871794872,,,-16.166046511627908,-11.96,0.01282051282051282,78,1
pooled_MCI_AD_variant3,0.7,1,79,43,0,17,26,36,0.5443037974683544,1.0,,,-16.166046511627908,-11.96,0.0,41,0
pooled_MCI_AD_variant3,0.7,2,79,43,0,17,26,36,0.5443037974683544,1.0,,,-16.166046511627908,-11.96,0.0,23,0
pooled_MCI_AD_variant3,0.7,3,79,43,0,17,26,36,0.5443037974683544,1.0,,,-16.166046511627908,-11.96,0.0,14,0
pooled_MCI_AD_variant4,0.3,0,79,68,14,43,11,11,0.8607594936708861,0.717948717948718,17.379285714285718,16.79,-0.0905882352941176,0.0,0.28205128205128205,78,22
pooled_MCI_AD_variant4,0.3,1,79,68,14,43,11,11,0.8607594936708861,0.7073170731707317,17.379285714285718,16.79,-0.0905882352941176,0.0,0.2926829268292683,41,12
pooled_MCI_AD_variant4,0.3,2,79,68,14,43,11,11,0.8607594936708861,0.8260869565217391,17.379285714285718,16.79,-0.0905882352941176,0.0,0.17391304347826086,23,4
pooled_MCI_AD_variant4,0.3,3,79,68,14,43,11,11,0.8607594936708861,0.8571428571428572,17.379285714285718,16.79,-0.0905882352941176,0.0,0.14285714285714285,14,2
pooled_MCI_AD_variant4,0.4,0,79,60,11,29,20,19,0.759493670886076,0.8076923076923077,15.16818181818182,12.880000000000003,-2.513333333333333,0.0,0.19230769230769232,78,15
pooled_MCI_AD_variant4,0.4,1,79,60,11,29,20,19,0.759493670886076,0.7804878048780488,15.16818181818182,12.880000000000003,-2.513333333333333,0.0,0.21951219512195122,41,9
pooled_MCI_AD_variant4,0.4,2,79,60,11,29,20,19,0.759493670886076,0.8695652173913043,15.16818181818182,12.880000000000003,-2.513333333333333,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant4,0.4,3,79,60,11,29,20,19,0.759493670886076,0.9285714285714286,15.16818181818182,12.880000000000003,-2.513333333333333,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant4,0.5,0,79,56,10,20,26,23,0.7088607594936709,0.9230769230769231,12.897,12.335,-6.570714285714287,0.0,0.07692307692307693,78,6
pooled_MCI_AD_variant4,0.5,1,79,56,10,20,26,23,0.7088607594936709,0.8780487804878049,12.897,12.335,-6.570714285714287,0.0,0.12195121951219512,41,5
pooled_MCI_AD_variant4,0.5,2,79,56,10,20,26,23,0.7088607594936709,0.9130434782608696,12.897,12.335,-6.570714285714287,0.0,0.08695652173913043,23,2
pooled_MCI_AD_variant4,0.5,3,79,56,10,20,26,23,0.7088607594936709,0.9285714285714286,12.897,12.335,-6.570714285714287,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant4,0.6,0,79,52,3,24,25,27,0.6582278481012658,0.9358974358974359,10.729999999999999,10.580000000000002,-12.400000000000002,0.0,0.0641025641025641,78,5
pooled_MCI_AD_variant4,0.6,1,79,52,3,24,25,27,0.6582278481012658,0.9024390243902439,10.729999999999999,10.580000000000002,-12.400000000000002,0.0,0.0975609756097561,41,4
pooled_MCI_AD_variant4,0.6,2,79,52,3,24,25,27,0.6582278481012658,0.9565217391304348,10.729999999999999,10.580000000000002,-12.400000000000002,0.0,0.043478260869565216,23,1
pooled_MCI_AD_variant4,0.6,3,79,52,3,24,25,27,0.6582278481012658,0.9285714285714286,10.729999999999999,10.580000000000002,-12.400000000000002,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant4,0.7,0,79,42,0,18,24,37,0.5316455696202531,0.9615384615384616,,,-13.719761904761905,-11.09,0.038461538461538464,78,3
pooled_MCI_AD_variant4,0.7,1,79,42,0,18,24,37,0.5316455696202531,0.9512195121951219,,,-13.719761904761905,-11.09,0.04878048780487805,41,2
pooled_MCI_AD_variant4,0.7,2,79,42,0,18,24,37,0.5316455696202531,0.9565217391304348,,,-13.719761904761905,-11.09,0.043478260869565216,23,1
pooled_MCI_AD_variant4,0.7,3,79,42,0,18,24,37,0.5316455696202531,0.9285714285714286,,,-13.719761904761905,-11.09,0.07142857142857142,14,1
pooled_MCI_AD_variant5,0.3,0,79,68,16,43,9,11,0.8607594936708861,0.717948717948718,17.01375,15.9,0.8875,0.0,0.28205128205128205,78,22
pooled_MCI_AD_variant5,0.3,1,79,68,16,43,9,11,0.8607594936708861,0.7317073170731707,17.01375,15.9,0.8875,0.0,0.2682926829268293,41,11
pooled_MCI_AD_variant5,0.3,2,79,68,16,43,9,11,0.8607594936708861,0.8260869565217391,17.01375,15.9,0.8875,0.0,0.17391304347826086,23,4
pooled_MCI_AD_variant5,0.3,3,79,68,16,43,9,11,0.8607594936708861,0.8571428571428572,17.01375,15.9,0.8875,0.0,0.14285714285714285,14,2
pooled_MCI_AD_variant5,0.4,0,79,63,13,35,15,16,0.7974683544303798,0.7948717948717949,14.200000000000001,12.68,-1.240952380952381,0.0,0.20512820512820512,78,16
pooled_MCI_AD_variant5,0.4,1,79,63,13,35,15,16,0.7974683544303798,0.7804878048780488,14.200000000000001,12.68,-1.240952380952381,0.0,0.21951219512195122,41,9
pooled_MCI_AD_variant5,0.4,2,79,63,13,35,15,16,0.7974683544303798,0.8695652173913043,14.200000000000001,12.68,-1.240952380952381,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant5,0.4,3,79,63,13,35,15,16,0.7974683544303798,0.9285714285714286,14.200000000000001,12.68,-1.240952380952381,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant5,0.5,0,79,56,9,22,25,23,0.7088607594936709,0.8846153846153846,13.837777777777777,12.62,-6.345357142857144,0.0,0.11538461538461539,78,9
pooled_MCI_AD_variant5,0.5,1,79,56,9,22,25,23,0.7088607594936709,0.8536585365853658,13.837777777777777,12.62,-6.345357142857144,0.0,0.14634146341463414,41,6
pooled_MCI_AD_variant5,0.5,2,79,56,9,22,25,23,0.7088607594936709,0.8695652173913043,13.837777777777777,12.62,-6.345357142857144,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant5,0.5,3,79,56,9,22,25,23,0.7088607594936709,0.9285714285714286,13.837777777777777,12.62,-6.345357142857144,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant5,0.6,0,79,53,4,24,25,26,0.6708860759493671,0.9358974358974359,12.875,11.315000000000001,-11.03245283018868,0.0,0.0641025641025641,78,5
pooled_MCI_AD_variant5,0.6,1,79,53,4,24,25,26,0.6708860759493671,0.9024390243902439,12.875,11.315000000000001,-11.03245283018868,0.0,0.0975609756097561,41,4
pooled_MCI_AD_variant5,0.6,2,79,53,4,24,25,26,0.6708860759493671,0.9565217391304348,12.875,11.315000000000001,-11.03245283018868,0.0,0.043478260869565216,23,1
pooled_MCI_AD_variant5,0.6,3,79,53,4,24,25,26,0.6708860759493671,0.9285714285714286,12.875,11.315000000000001,-11.03245283018868,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant5,0.7,0,79,43,0,19,24,36,0.5443037974683544,0.9743589743589743,,,-14.115581395348839,-10.579999999999998,0.02564102564102564,78,2
pooled_MCI_AD_variant5,0.7,1,79,43,0,19,24,36,0.5443037974683544,0.975609756097561,,,-14.115581395348839,-10.579999999999998,0.024390243902439025,41,1
pooled_MCI_AD_variant5,0.7,2,79,43,0,19,24,36,0.5443037974683544,0.9565217391304348,,,-14.115581395348839,-10.579999999999998,0.043478260869565216,23,1
pooled_MCI_AD_variant5,0.7,3,79,43,0,19,24,36,0.5443037974683544,0.9285714285714286,,,-14.115581395348839,-10.579999999999998,0.07142857142857142,14,1
pooled_MCI_AD_variant6,0.3,0,79,68,15,44,9,11,0.8607594936708861,0.6794871794871795,18.01,17.22,0.8570588235294118,0.0,0.32051282051282054,78,25
pooled_MCI_AD_variant6,0.3,1,79,68,15,44,9,11,0.8607594936708861,0.6585365853658536,18.01,17.22,0.8570588235294118,0.0,0.34146341463414637,41,14
pooled_MCI_AD_variant6,0.3,2,79,68,15,44,9,11,0.8607594936708861,0.7391304347826086,18.01,17.22,0.8570588235294118,0.0,0.2608695652173913,23,6
pooled_MCI_AD_variant6,0.3,3,79,68,15,44,9,11,0.8607594936708861,0.8571428571428572,18.01,17.22,0.8570588235294118,0.0,0.14285714285714285,14,2
pooled_MCI_AD_variant6,0.4,0,79,59,12,31,16,20,0.7468354430379747,0.8076923076923077,16.22666666666667,15.9,-1.1332203389830506,0.0,0.19230769230769232,78,15
pooled_MCI_AD_variant6,0.4,1,79,59,12,31,16,20,0.7468354430379747,0.7560975609756098,16.22666666666667,15.9,-1.1332203389830506,0.0,0.24390243902439024,41,10
pooled_MCI_AD_variant6,0.4,2,79,59,12,31,16,20,0.7468354430379747,0.8695652173913043,16.22666666666667,15.9,-1.1332203389830506,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant6,0.4,3,79,59,12,31,16,20,0.7468354430379747,0.9285714285714286,16.22666666666667,15.9,-1.1332203389830506,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant6,0.5,0,79,55,8,23,24,24,0.6962025316455697,0.8974358974358975,12.46625,11.79,-7.732363636363637,0.0,0.10256410256410256,78,8
pooled_MCI_AD_variant6,0.5,1,79,55,8,23,24,24,0.6962025316455697,0.8536585365853658,12.46625,11.79,-7.732363636363637,0.0,0.14634146341463414,41,6
pooled_MCI_AD_variant6,0.5,2,79,55,8,23,24,24,0.6962025316455697,0.8695652173913043,12.46625,11.79,-7.732363636363637,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant6,0.5,3,79,55,8,23,24,24,0.6962025316455697,0.9285714285714286,12.46625,11.79,-7.732363636363637,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant6,0.6,0,79,51,3,24,24,28,0.6455696202531646,0.9487179487179487,14.660000000000002,12.62,-10.548627450980392,0.0,0.05128205128205128,78,4
pooled_MCI_AD_variant6,0.6,1,79,51,3,24,24,28,0.6455696202531646,0.926829268292683,14.660000000000002,12.62,-10.548627450980392,0.0,0.07317073170731707,41,3
