threshold,mask_length_mean,mask_length_std,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper
0.3,1.0,0.0,0.8848101265822785,0.8739691281085852,0.8956511250559719,0.7341463414634146,0.713257588306786,0.7550350946200433,0.8652659478231929,0.8560977000041817,0.874434195642204,0.7683906451557287,0.7514133858067263,0.7853679045047312,0.8333333333333334,0.8240129963731574,0.8426536702935093,0.8748294458304052,0.8677451783907284,0.8819137132700821,0.2658536585365854,0.24496490537995677,0.28674241169321396,17.935282236842106,17.65047863637777,18.220085837306442
0.4,1.0,0.0,0.8341772151898734,0.8251725113959557,0.8431819189837911,0.8317073170731708,0.814356790250744,0.8490578438955976,0.9052773664075036,0.8959030356289137,0.9146516971860934,0.7225331483194573,0.7087868082967523,0.7362794883421622,0.8333333333333333,0.8228185751563832,0.8438480915102833,0.8682433017357054,0.859917612121943,0.8765689913494679,0.16829268292682925,0.15094215610440245,0.18564320974925605,17.52275977698772,17.186901558389742,17.858617995585696
0.5,1.0,0.0,0.7544303797468356,0.7422068579257424,0.7666539015679288,0.8951219512195122,0.8748912774058697,0.9153526250331547,0.9329886985979968,0.9206646538493873,0.9453127433466063,0.6544188191269783,0.6422835943245754,0.6665540439293812,0.8025,0.7923482590489099,0.81265174095109,0.8341047512701751,0.8252433769273767,0.8429661256129736,0.10487804878048781,0.08464737496684534,0.1251087225941303,16.16107435064935,15.257524542422534,17.064624158876168
0.6,1.0,0.0,0.7075949367088608,0.6951864796977314,0.7200033937199901,0.9536585365853659,0.9363080097629392,0.9710090634077927,0.9676081050250362,0.9563652059163877,0.9788510041336848,0.6288690608946721,0.6213412992330488,0.6363968225562954,0.7916666666666667,0.7860462920091058,0.7972870413242277,0.8171664940267126,0.8110663931257863,0.8232665949276389,0.046341463414634146,0.028990936592207348,0.06369199023706094,13.92197619047619,13.462140826002116,14.381811554950264
0.7,0.9,0.30000000000000004,0.6354430379746836,0.6137610410272969,0.6571250349220703,0.9754846779237022,0.9638494174566021,0.9871199383908023,0.9783960564551574,0.9678409516235962,0.9889511612867186,0.5969005251002787,0.5686263131153414,0.625174737085216,0.7577070063694268,0.7436562316180554,0.7717577811207982,0.7701976789277235,0.7521001067081923,0.7882952511472547,0.024515322076297686,0.012880061609197638,0.03615058254339773,12.622462962962963,11.774033235390066,13.47089269053586
