threshold,mask_length_mean,mask_length_std,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper
0.3,1.0,0.0,0.6638655462184875,0.6638655462184874,0.6638655462184876,0.830952380952381,0.8288696989284885,0.8330350629762735,0.5528635054169294,0.5498336661756039,0.5558933446582549,0.8870365758924388,0.8867848876392436,0.887288264145634,0.7909456740442655,0.789361662364122,0.7925296857244091,0.6032932554633031,0.6014850141588334,0.6051014967677729,0.16904761904761906,0.16696493702372658,0.17113030107151153,33.28652272727273,33.090409125056965,33.4826363294885
0.4,1.0,0.0,0.6638655462184875,0.6638655462184874,0.6638655462184876,0.8388888888888889,0.8382904346130163,0.8394873431647615,0.5646916752312435,0.5637733277704982,0.5656100226919889,0.8879864795080044,0.8879156797908456,0.8880572792251631,0.7969818913480886,0.796526728941087,0.7974370537550902,0.6102750591122683,0.6097401741466549,0.6108099440778817,0.16111111111111112,0.16051265683523858,0.16170956538698367,33.470217741935485,33.38930001535814,33.55113546851283
0.5,1.0,0.0,0.6554621848739497,0.6505538952279994,0.6603704745198999,0.8476190476190476,0.845790739606277,0.8494473556318182,0.575237955993316,0.573131170607039,0.5773447413795929,0.8865585944632727,0.8852691525510195,0.8878480363755259,0.8016096579476862,0.8006032559992199,0.8026160598961526,0.6127149773032061,0.6103854755720604,0.6150444790343519,0.15238095238095237,0.15055264436818178,0.15420926039372296,33.88078828327771,33.477859490447756,34.28371707610766
0.6,1.0,0.0,0.6352941176470587,0.627179342656585,0.6434088926375323,0.865079365079365,0.8603586940892329,0.8698000360694971,0.5973531011343037,0.591414694072766,0.6032915081958414,0.8828497242896617,0.8810060966745988,0.8846933519047245,0.8100603621730382,0.8078933556710611,0.8122273686750153,0.6156215531643812,0.6128086308845146,0.6184344754442477,0.1349206349206349,0.13019996393050284,0.13964130591076698,33.50113580901858,32.36285505321413,34.63941656482302
0.7,1.0,0.0,0.5781512605042016,0.5713265607051494,0.5849759603032538,0.895238095238095,0.8911304526509778,0.8993457378252123,0.634905597059193,0.6271504702136355,0.6426607239047506,0.8708279560007751,0.8692564585307264,0.8723994534708238,0.8193158953722335,0.816795320097898,0.821836470646569,0.6050995442352879,0.6008968943580869,0.6093021941124889,0.10476190476190475,0.1006542621747875,0.108869547349022,30.8053979860719,30.38555287441363,31.225243097730168
