threshold,mask_length_mean,mask_length_std,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper
0.3,1.0,0.0,0.8620253164556961,0.8568851944551442,0.867165438456248,0.7024390243902439,0.6864056675332616,0.7184723812472261,0.8481598639650251,0.8411892286600038,0.8551304992700464,0.7254341529245252,0.7165752962901063,0.734293009558944,0.8074999999999999,0.8009395516247386,0.8140604483752611,0.8550032289631566,0.8503332986399559,0.8596731592863573,0.2975609756097561,0.2815276187527739,0.3135943324667383,17.036767261904764,16.670793621438325,17.402740902371203
0.4,1.0,0.0,0.7746835443037974,0.7635522957005433,0.7858147929070515,0.7804878048780488,0.7688559852687697,0.7921196244873279,0.8717693844224769,0.8648115439427296,0.8787272249022241,0.6428187274909964,0.6293808302533811,0.6562566247286118,0.7766666666666666,0.7666126348320079,0.7867206985013253,0.8203244148188368,0.8116450595426371,0.8290037700950365,0.21951219512195125,0.20788037551267216,0.23114401473123034,15.264095654345656,14.69980633156327,15.828384977128042
0.5,1.0,0.0,0.7088607594936709,0.7045921205132448,0.713129398474097,0.8658536585365854,0.8535162507516955,0.8781910663214753,0.9106736168819722,0.9030790670068106,0.9182681667571339,0.6068223671393562,0.6019758780155654,0.611668856263147,0.7625,0.7574338627462114,0.7675661372537885,0.7971591547345197,0.7930760930964081,0.8012422163726313,0.13414634146341461,0.12180893367852476,0.14648374924830448,13.084384920634923,12.472586326370807,13.696183514899039
0.6,1.0,0.0,0.660759493670886,0.6536166944656308,0.6679022928761413,0.9146341463414636,0.9022967385565737,0.9269715541263535,0.9372600060757955,0.928623123187348,0.9458968889642431,0.5832331904206904,0.5766083122719404,0.5898580685694405,0.7474999999999999,0.7405878531136721,0.7544121468863277,0.7750395327896367,0.7686634549856572,0.7814156105936161,0.08536585365853658,0.07302844587364671,0.09770326144342645,11.72805,10.741433055650214,12.714666944349785
0.7,0.1,0.30000000000000004,0.5506329113924051,0.5369665985341968,0.5642992242506134,0.9644777986241401,0.9515785382297892,0.9773770590184909,0.9462621765290022,0.9322876417934086,0.9602367112645959,0.6641646775429321,0.6275780118182935,0.7007513432675706,0.7504989384288748,0.7325569617222483,0.7684409151355014,0.6958432237477099,0.6860045744023264,0.7056818730930934,0.03552220137585991,0.022622940981509007,0.04842146177021081,12.05,,
