model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
pooled_CN_variant0,0.05,0,119,117,79,38,0,2,0.9831932773109243,0.028517110266159662,44.19392405063291,32.07,29.840341880341885,18.159999999999997,0.9714828897338403,526,511
pooled_CN_variant0,0.05,1,119,117,79,38,0,2,0.9831932773109243,0.03439153439153442,44.19392405063291,32.07,29.840341880341885,18.159999999999997,0.9656084656084656,378,365
pooled_CN_variant0,0.05,2,119,117,79,38,0,2,0.9831932773109243,0.027972027972028024,44.19392405063291,32.07,29.840341880341885,18.159999999999997,0.972027972027972,286,278
pooled_CN_variant0,0.05,3,119,117,79,38,0,2,0.9831932773109243,0.032258064516129004,44.19392405063291,32.07,29.840341880341885,18.159999999999997,0.967741935483871,217,210
pooled_CN_variant0,0.1,0,119,115,66,48,1,4,0.9663865546218487,0.2946768060836502,39.553030303030305,27.965000000000003,22.610869565217392,12.479999999999999,0.7053231939163498,526,371
pooled_CN_variant0,0.1,1,119,115,66,48,1,4,0.9663865546218487,0.31746031746031744,39.553030303030305,27.965000000000003,22.610869565217392,12.479999999999999,0.6825396825396826,378,258
pooled_CN_variant0,0.1,2,119,115,66,48,1,4,0.9663865546218487,0.3776223776223776,39.553030303030305,27.965000000000003,22.610869565217392,12.479999999999999,0.6223776223776224,286,178
pooled_CN_variant0,0.1,3,119,115,66,48,1,4,0.9663865546218487,0.37788018433179726,39.553030303030305,27.965000000000003,22.610869565217392,12.479999999999999,0.6221198156682027,217,135
pooled_CN_variant0,0.15,0,119,112,47,63,2,7,0.9411764705882353,0.5380228136882129,37.395106382978724,29.56,15.510714285714286,0.0,0.4619771863117871,526,243
pooled_CN_variant0,0.15,1,119,112,47,63,2,7,0.9411764705882353,0.5608465608465609,37.395106382978724,29.56,15.510714285714286,0.0,0.43915343915343913,378,166
pooled_CN_variant0,0.15,2,119,112,47,63,2,7,0.9411764705882353,0.6118881118881119,37.395106382978724,29.56,15.510714285714286,0.0,0.3881118881118881,286,111
pooled_CN_variant0,0.15,3,119,112,47,63,2,7,0.9411764705882353,0.631336405529954,37.395106382978724,29.56,15.510714285714286,0.0,0.3686635944700461,217,80
pooled_CN_variant0,0.2,0,119,112,40,70,2,7,0.9411764705882353,0.6787072243346007,33.146,27.09,11.655982142857141,0.0,0.32129277566539927,526,169
pooled_CN_variant0,0.2,1,119,112,40,70,2,7,0.9411764705882353,0.7275132275132274,33.146,27.09,11.655982142857141,0.0,0.2724867724867725,378,103
pooled_CN_variant0,0.2,2,119,112,40,70,2,7,0.9411764705882353,0.7727272727272727,33.146,27.09,11.655982142857141,0.0,0.22727272727272727,286,65
pooled_CN_variant0,0.2,3,119,112,40,70,2,7,0.9411764705882353,0.7926267281105991,33.146,27.09,11.655982142857141,0.0,0.2073732718894009,217,45
pooled_CN_variant0,0.25,0,119,112,36,74,2,7,0.9411764705882353,0.7566539923954373,31.665555555555557,26.695,9.996339285714285,0.0,0.24334600760456274,526,128
pooled_CN_variant0,0.25,1,119,112,36,74,2,7,0.9411764705882353,0.8042328042328042,31.665555555555557,26.695,9.996339285714285,0.0,0.19576719576719576,378,74
pooled_CN_variant0,0.25,2,119,112,36,74,2,7,0.9411764705882353,0.8531468531468531,31.665555555555557,26.695,9.996339285714285,0.0,0.14685314685314685,286,42
pooled_CN_variant0,0.25,3,119,112,36,74,2,7,0.9411764705882353,0.8663594470046083,31.665555555555557,26.695,9.996339285714285,0.0,0.1336405529953917,217,29
pooled_CN_variant0,0.3,0,119,110,32,74,4,9,0.9243697478991597,0.7908745247148289,33.416562500000005,28.040000000000003,9.298545454545454,0.0,0.20912547528517111,526,110
pooled_CN_variant0,0.3,1,119,110,32,74,4,9,0.9243697478991597,0.828042328042328,33.416562500000005,28.040000000000003,9.298545454545454,0.0,0.17195767195767195,378,65
pooled_CN_variant0,0.3,2,119,110,32,74,4,9,0.9243697478991597,0.8671328671328671,33.416562500000005,28.040000000000003,9.298545454545454,0.0,0.13286713286713286,286,38
pooled_CN_variant0,0.3,3,119,110,32,74,4,9,0.9243697478991597,0.880184331797235,33.416562500000005,28.040000000000003,9.298545454545454,0.0,0.11981566820276497,217,26
pooled_CN_variant0,0.35,0,119,109,32,73,4,10,0.9159663865546218,0.8022813688212928,33.416562500000005,28.040000000000003,9.383853211009173,0.0,0.19771863117870722,526,104
pooled_CN_variant0,0.35,1,119,109,32,73,4,10,0.9159663865546218,0.8333333333333334,33.416562500000005,28.040000000000003,9.383853211009173,0.0,0.16666666666666666,378,63
pooled_CN_variant0,0.35,2,119,109,32,73,4,10,0.9159663865546218,0.8741258741258742,33.416562500000005,28.040000000000003,9.383853211009173,0.0,0.1258741258741259,286,36
pooled_CN_variant0,0.35,3,119,109,32,73,4,10,0.9159663865546218,0.8847926267281105,33.416562500000005,28.040000000000003,9.383853211009173,0.0,0.1152073732718894,217,25
pooled_CN_variant0,0.4,0,119,109,32,72,5,10,0.9159663865546218,0.8174904942965779,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.18250950570342206,526,96
pooled_CN_variant0,0.4,1,119,109,32,72,5,10,0.9159663865546218,0.8386243386243386,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.16137566137566137,378,61
pooled_CN_variant0,0.4,2,119,109,32,72,5,10,0.9159663865546218,0.8776223776223776,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.12237762237762238,286,35
pooled_CN_variant0,0.4,3,119,109,32,72,5,10,0.9159663865546218,0.8847926267281105,33.416562500000005,28.040000000000003,9.031926605504587,0.0,0.1152073732718894,217,25
