trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
0,0.8891183548357553,130,4,0.12264632106828606,0.8153111683473497,0.6837282806206562,0.35022537526029085,0.23819968593879226,2,1.76935606467304,0.02110711008831419,0.05188879865703515
6,0.8938334701446291,118,9,0.06522435100183803,0.5391099923720003,0.39392207232938,0.7655135640992226,0.6069652831377113,9,1.0510113934542415,0.11032290328704746,0.002756050171872519
7,0.8914626048601113,424,5,0.029320811726672308,0.3267142218218053,0.38199089593559665,0.6131383538601318,0.3402084841438832,2,3.1407324451762553,0.0007062139567588434,5.327812530448428
3,0.8878702158971036,505,3,0.04520182595313758,0.2365205947033383,0.6000298027713327,0.5725740647065081,0.2696625559329225,9,2.039600426192955,0.2890929750670928,0.10013648497968666
8,0.8943268006243656,564,10,0.07194758460825881,0.540627616782812,0.8268718503838087,0.4572662101485605,0.2882751770948125,9,3.4945093534556513,2.2649836636089926,4.595414477976298
5,0.8939400529653712,465,10,0.021504621536851922,0.9550929421516337,0.6166046667397351,0.3731530170565256,0.9838134993622782,6,4.4738560491178285,0.07737427561314285,0.058589151230045156
13,0.8946224446856871,447,5,0.08596585367987732,0.5446147893231087,0.6323289456354508,0.545844399304475,0.32647955375804366,7,4.950397196956587,0.21007980762547857,0.10004499076487476
2,0.8960132725707928,888,4,0.0157619587749394,0.9176180956127471,0.5932622166604307,0.9561032195606255,0.525090795089836,2,2.746552149072707,6.307463442441678,0.00014603877189170791
12,0.8872675699181942,962,3,0.2408088124026803,0.5135243580116086,0.3224519731333671,0.7796554488857445,0.6071955377260033,2,0.24531052761072536,6.551509998401539,0.00029317352608506975
11,0.8979143727361217,746,4,0.009933460460606778,0.5479526131868896,0.537242228073666,0.6060773151441415,0.4712024944530974,7,1.8094135166180285,0.4001319932301963,0.00014841773531259082
4,0.8681903572179624,854,4,0.09247756650373433,0.24088396874618934,0.8283837077062277,0.9273396123422485,0.9701181330017781,5,1.2357052388740093,0.0022706005755022633,0.00012293613577802023
1,0.8972909312476716,515,6,0.011539921745621873,0.7438107552308572,0.627243343669782,0.6444348565589088,0.999795485266246,6,1.5297306499100893,0.008798282723603114,0.8053921448556848
15,0.8868412684341008,960,10,0.1576821119402473,0.5344814970931492,0.9757309238062009,0.2678855253305323,0.765336012471464,3,2.983760815879905,0.1835857499260834,2.4412752644238926
9,0.8930321264099884,780,9,0.023946590831010153,0.8906989018417667,0.710054657928174,0.7147716996874482,0.6606880489338725,1,1.320420475451693,0.1659170340341719,0.000501500524609954
16,0.8925070003029756,868,6,0.07631914370414858,0.6692022169478804,0.9019131912102256,0.6074432217812129,0.8431313080897872,10,1.930460573431005,1.059302104286975,0.000839305318255026
17,0.8886354284202449,698,8,0.005669225445147947,0.6919565416225696,0.5502598609372845,0.2830634448968284,0.28128477083967207,2,4.99314257517036,0.0004248944617520291,0.01120432619819195
14,0.8820154661176456,979,6,0.1040290895552741,0.8750030140667078,0.9062903905795989,0.2888141892172717,0.5462139425263594,10,0.021910805169034764,0.40922470531050525,0.130397415980513
18,0.8963822762162289,986,3,0.014836507894464493,0.6780812922454429,0.4508900593198033,0.7623814800007079,0.6726782796780735,8,1.6750117968914529,0.046205663733684545,0.4410004816569687
25,0.8931477594226169,315,7,0.008295233883561756,0.7419671471968295,0.4779800430958986,0.6894587234336966,0.43352552657708454,7,0.015439754814425832,0.008814214781231951,0.5394478916786773
10,0.8958330113483844,858,9,0.0066863436384717225,0.8337877388161616,0.6934656923453069,0.7091490132921231,0.6156764779125714,7,0.3438768664126973,0.4875803506946476,0.36864242110805995
27,0.8843629367009873,293,7,0.006288249642466469,0.4178322305000085,0.2518305334731326,0.6849087481111692,0.44846001146990805,5,0.7069284258855428,0.00937883458999609,0.005373327810863661
20,0.8966388292472184,743,7,0.006627392801116972,0.7389815383690279,0.4869569578264089,0.9881048732891025,0.5414180183833022,4,2.8142805668838498,1.4045327676876969,0.0010975277128142278
19,0.8962292267635977,722,7,0.005155018652496431,0.745435038357599,0.9991700360041059,0.23497523484830174,0.887878366900416,6,0.14470006978621042,0.0002941255799699514,0.0026661810198145494
22,0.8962286126179139,674,7,0.005640446529672882,0.7146909555694126,0.4855337959741009,0.6991603046287695,0.7900081977534079,7,0.17608397560974032,0.0072460848645895205,0.0037044363133527315
21,0.8965444153138484,707,7,0.005690293753294063,0.7298430802982542,0.4864760729755484,0.721342961197563,0.8156320806428607,5,2.3357179222494318,0.008194953014452172,0.0024865704162401548
24,0.8952619703447681,669,7,0.005667181621165264,0.7201652827545961,0.4934583865725962,0.7072169894438701,0.4322908868662083,7,0.18173195039876955,0.007711364028523275,0.011007071227787133
26,0.895731447129438,631,7,0.008304408075316226,0.7197647337289874,0.4911214419336868,0.6700001313008904,0.42194289549975433,7,0.5335278538687818,0.013688188841690785,0.00987010219206307
23,0.8960720296420961,650,7,0.005870631299817009,0.7201095688328664,0.5076348765090952,0.651824178014444,0.835156844953571,7,0.4384134119704979,0.0076595338547204425,0.005858745893146049
30,0.898971494502959,671,3,0.013446037153169188,0.6629629036965924,0.46264343013500997,0.8583629549010109,0.7890626990088875,8,2.325888756372166,0.040426554323882785,0.9575067048859629
28,0.8955356558282281,664,6,0.008868851952461619,0.40006407324315013,0.27280605854027157,0.4614222840808736,0.8518062017487964,5,0.6915147642630448,0.0038261247272280007,0.008182820304901736
29,0.8963647111479535,625,6,0.010759570841653184,0.4025389520535414,0.24048653214961596,0.8569957353088107,0.8574389856964791,4,2.4231164927295854,0.004947630370993121,0.009730044649513537
32,0.8963918924346983,631,6,0.010849970084274718,0.6217196024450161,0.5082425932875497,0.8456789451167886,0.41561691280415847,4,2.523656517738228,1.8644934195656235,0.0014593505310272468
33,0.8960493982330119,626,6,0.010643754028982814,0.6147456102437098,0.5342229148839851,0.8790067999468091,0.4219297558579555,5,2.424949214059429,1.750683136532373,0.0011036912804439432
34,0.8979615137195843,606,6,0.010261855765552714,0.5972074198585209,0.5506914991017767,0.8803474170836303,0.43950889621899525,4,3.7474243347902325,0.00011074166856144042,0.02384675163899012
36,0.8973294713789107,569,5,0.010944932842752558,0.6128996980147023,0.7585097430703485,0.861578729215178,0.5022796151166204,4,3.6118587528656105,1.7223746256656507,0.0007408842538644685
31,0.8982106899327361,655,7,0.009918070440330877,0.7481789017294403,0.5115585481093083,0.8701211887758404,0.8423242064853401,4,2.519989173436919,1.4792809964869997,0.0012170479718444142
35,0.8980176452211666,584,6,0.010057657607207005,0.6367367378561636,0.7458515290368497,0.8952309910157029,0.7235394764294263,4,3.8112464073114465,1.7830321285594715,0.0009056696165570163
38,0.8958473444550437,556,5,0.011982972034583733,0.6040288748598429,0.7603215313736589,0.8891385085478335,0.7302681434076137,8,2.392019537799155,0.025313815875227158,1.0538017856388018
39,0.89719897442916,577,5,0.012191789431746841,0.6065541071009629,0.7511247790850853,0.8779893859114923,0.9179152295892459,8,2.3568137542575958,0.031062530311600025,1.5126196054094478
43,0.8980135298597494,548,4,0.014570432551399056,0.8002072761158969,0.7615129406146246,0.5092286600540823,0.9283588730994252,8,3.5039755903444187,0.0013917699356328806,1.0952056872748506
41,0.8972912309088036,787,4,0.01491052638036912,0.6045109113609491,0.40107469821693903,0.9916357919977544,0.9289135856134697,8,3.727768635647868,0.029145066914674344,1.4082578925584555
37,0.8961737360138373,785,5,0.011323969216649018,0.6270637658737964,0.7403666016890009,0.8629426694728125,0.7087980713553366,4,2.328633658183413,0.830379902478234,0.000735604029827961
44,0.8975153982643919,561,4,0.014674303612781662,0.6239041448437469,0.7467502829071568,0.9146931948489796,0.49043884467256205,3,3.8073002195155627,0.00015114329272994533,0.021804660822581017
45,0.8972250945110837,784,4,0.01538409878154227,0.46234950950242987,0.3917539956004308,0.9068819627897455,0.7401154406283663,8,4.000736766999834,0.0416962127827766,0.00021049622823985108
42,0.8963503453537534,774,4,0.016032252508681965,0.7858904893888787,0.41124037398997826,0.9900190441609786,0.9237096427125189,8,1.6745628248223328,0.03086434143098864,1.5689483744224022
40,0.8977944933838593,780,5,0.012926466669359264,0.5996486228842988,0.7507918606517454,0.9879349332971007,0.9225227428575277,8,3.753768077106637,0.02735908984832743,2.1526380007897905
46,0.8968462194563056,799,8,0.014550492760027704,0.8185817533536047,0.42015644309514744,0.9213439254778155,0.7208269174975831,3,3.8700578872286875,3.4761809255327702,0.042208377957152064
47,0.8958852519683373,384,8,0.01817391283411353,0.7944973712912121,0.4293715240315683,0.9337588027870749,0.9396670519306011,3,3.8539666983050043,0.0011483784297786675,0.03002414525710725
48,0.8968470992832824,790,8,0.01795533170708652,0.8073501257123687,0.41874189121420957,0.9361417469698072,0.20722941634450942,3,4.0170481190545235,0.00012631641314961555,0.030881452294133922
50,0.8969526998054074,503,3,0.021422655529897736,0.8365078191112937,0.6551670726036745,0.9467945614172556,0.7245331434307505,3,4.008238909417382,0.00015250002158689947,0.022310251219132184
49,0.8975740439700031,507,4,0.01865283839914904,0.790724501019307,0.6416305750518833,0.9403574849925107,0.7118666244082466,3,4.080748534530206,0.001710125400469557,0.24894798027269904
55,0.8966790381154365,515,3,0.03241508076798077,0.8214831623218369,0.6473519205563191,0.9470775456761593,0.7940688027479004,3,3.377173053116593,3.5384387076257116,0.22905451184076756
53,0.8969665699652642,486,3,0.02095763346224327,0.799627327899289,0.653612053131321,0.8111267165930982,0.9628007281936382,3,3.3550638089543936,4.399730261387465,0.22096220573182437
54,0.8959351590019299,495,3,0.023294497344344686,0.9873638179017077,0.5804532708665548,0.8132937628831,0.9974113681079257,3,3.2992030215787644,0.0010863491208121909,0.16842643485573927
56,0.8964647431574182,511,3,0.022351718869584838,0.9826635056236052,0.638376454441251,0.7818660994515643,0.9938045510113469,1,4.228825541986024,0.0015173444708266213,9.856333384111872
57,0.8969132300557044,464,3,0.025013777243715538,0.9372123481501957,0.6320700561339557,0.8145403247378324,0.21793577768934502,1,3.357750142579109,0.00010544542008034265,0.2322593822330744
59,0.896501585360944,522,3,0.03100645902568468,0.9235618300307036,0.5931387661319614,0.7940928376921778,0.9909461280371252,9,3.399581483937678,4.055269741913765,0.19484004943110378
52,0.8971412660958012,495,8,0.018237617379011944,0.801812383084304,0.635300804706039,0.8213001603570781,0.9917877887729736,3,4.0977325669056945,0.001111530490484549,8.436096725276373
60,0.8958928224028426,586,3,0.028297063642232206,0.9771824277366745,0.552032158182249,0.8057191108424435,0.9620404674823492,9,3.314585086108741,3.7255986916542843,0.0003680825949258942
51,0.896128556662925,536,8,0.019207629157185088,0.7972769521846503,0.66248000898576,0.9327245571729865,0.955270024298881,3,3.95863767431418,0.00010083308086344702,0.02354192504088892
58,0.8960685830069546,516,3,0.03050634352242143,0.9727214490714526,0.6497465250500384,0.7883555754014231,0.9904287414024995,1,3.277438508407627,0.0013839194704701981,0.15777401014076575
61,0.8930183905731199,597,3,0.008726332952263573,0.986022939799386,0.5564994652705145,0.5016734435340591,0.3741072092429417,9,4.424836188028436,0.643284717632325,0.00010662944473474747
62,0.8930302650445701,593,3,0.008850412006808101,0.9926000917176983,0.566036081952809,0.4921636953864563,0.36205780330088905,9,4.495060120338641,0.6070754412002008,0.0001312997149099627
65,0.8896539766841443,584,4,0.009324594584052605,0.5695139617447869,0.35136923027475564,0.4981092267264962,0.36312733302311667,9,4.4507393120799525,0.5454179104741818,0.00011722005904020388
63,0.8909625471323934,740,4,0.0087844437675969,0.5585760692099565,0.8304114489232566,0.483122911778438,0.3749516967392382,9,4.466485990651973,0.6585246351931829,9.0334272951736
64,0.8890536108512663,599,4,0.007518004332382294,0.5746495657066947,0.8074718781586397,0.5148967379938533,0.8834575753354623,6,2.056674435775956,9.38385321544112,0.0004032665584171269
66,0.892191515664417,596,4,0.009345154355448615,0.569227982053155,0.34763048455261425,0.5140063573517085,0.3526267711404476,9,2.043962376179582,0.5714537898519145,0.00014517246258219463
67,0.8776686211130256,733,4,0.009247290263712318,0.5681319030892686,0.34150456102103094,0.5014549369680579,0.3570821606337573,6,4.572707586830352,9.3222310454933,0.00010810568162525129
68,0.889400212812616,913,4,0.0075947935758685515,0.671044713162238,0.8063768921056873,0.45937369134907513,0.5778231830538619,10,4.43529840653462,8.918285563075967,0.00011593679830860462
69,0.894855685342493,736,4,0.009259981401502042,0.6473668181384172,0.3520873594407731,0.5175490192128092,0.3717096376122234,6,2.064052897737521,0.5688970281917543,0.00010362789793274105
70,0.8984670897883879,830,5,0.007360623305115855,0.6523401066634501,0.821322999535269,0.5129370227232671,0.8951351135739676,6,4.565756874663104,0.07591698473167528,0.00010698892894241478
72,0.8966454766767857,736,5,0.007583794840609763,0.5659647134394656,0.8108835846023525,0.35020615199477834,0.9033368539529504,6,2.0173548259651386,0.2339010081506677,4.172528359797564
77,0.8952804421502284,689,5,0.007490229065788204,0.5098254818708429,0.7950512794011166,0.3431463234500508,0.5846682134864601,10,3.0863765423172964,0.07886961334825242,0.7030311765543128
73,0.897495988098451,740,5,0.00733636249782238,0.6617877846811022,0.8108473548842031,0.39069193130066154,0.8997467727311457,6,1.973205001913294,0.10632212417694621,2.5098682755836266
75,0.8960565886558483,831,6,0.0132774607345788,0.50147432165809,0.8799197387724247,0.3902508332692624,0.883333313996209,10,2.7250595025033895,0.2738101322089879,2.2598240292734406
76,0.8971932563139863,822,5,0.007293730747989759,0.6554568237679881,0.7034108726015705,0.3979413813404973,0.8890356370835976,5,2.9783518592977716,0.09851168940367887,4.213374828033574
71,0.897962165189879,934,5,0.007370760820063423,0.5784365556896411,0.8107425008206018,0.5767402190697398,0.8894550811559184,6,2.026307976170677,0.07367725502759233,3.1719023467156897
79,0.8973492250681024,699,5,0.013697466201076603,0.5209324861720928,0.6944553185740501,0.42210644917133777,0.8878871093626498,5,2.9744123192525986,0.09787071273900497,3.4351603402040047
74,0.8973849369668662,839,5,0.007647233858317841,0.6624421299828817,0.8056452374179106,0.5814700502753648,0.8815935225112425,6,1.9568640366142553,0.08820427457295246,3.643169539494763
78,0.8967787199881242,693,5,0.013099408711948514,0.50288289867019,0.8755479991216303,0.5978827265696472,0.6595890137693508,2,3.0021501174652734,0.11262265500605616,2.6860475332900715
80,0.8955946160944087,828,5,0.013412984348069363,0.48365329463756257,0.8732088444112169,0.5481899599145618,0.8896722616907318,7,2.9199495369515875,0.10569482542354733,3.380030922629753
81,0.8956026052335094,820,6,0.013600463538528505,0.5015644751283823,0.8841208277238738,0.5963574826122378,0.8668229936428319,8,3.0227269916849564,0.13826520700666975,0.00022103005678601642
82,0.897557218856436,842,6,0.012875975465910242,0.7610260608242986,0.8426077369453788,0.40842288643568503,0.874560158029382,7,2.806717672759131,0.10929771979230367,3.263888261084085
89,0.8958138230776351,654,6,0.006336194070892208,0.696757947723771,0.4504031564209515,0.6236112032686851,0.8257046469099887,7,1.5694265598100494,1.194840793189277,0.00026878910688392913
84,0.8947610700386669,825,6,0.012750039856993795,0.6843568624475601,0.6949245741767287,0.5850889259961218,0.806065641218241,7,1.4462566441619977,0.018678154205465893,0.00021871774183018823
85,0.8941860081634321,890,6,0.013542872942669407,0.6890735998228015,0.44932173694281624,0.5679609760786271,0.8076165292887884,7,1.4362306798198206,0.15340923429399722,0.10838235257128823
83,0.8943093397001164,822,6,0.013250547802622423,0.6983111084578894,0.8712814124907973,0.5899937026292892,0.8735484574346953,7,1.260510902414032,0.015765410429567993,0.0002610311217714286
86,0.8968552265462485,889,6,0.006338567013675919,0.6908083766489366,0.8516388098012694,0.5822882678650533,0.8030078354304948,7,1.2118189398449153,0.14557284089080932,0.0018172617957196958
87,0.8947657820617343,951,6,0.010204747841228412,0.7662839196711887,0.8670832315169155,0.5810676906752417,0.8214215379395533,7,1.4080064811114987,0.0004717055381683448,0.0002265312152931146
92,0.898079956948532,925,6,0.01030422939167842,0.6907495283680819,0.45657041402228676,0.6287711711819338,0.826934226712159,4,3.5806061130442424,0.05614629561230722,0.8295658543027861
90,0.8967665898696963,880,6,0.010190071142568286,0.6955142474324676,0.46099344806752107,0.7364211246766836,0.8145102818205522,8,1.3032355069590762,0.017788996582719152,0.00024037774590657227
88,0.8970242170284879,934,6,0.005163036373693952,0.7598957902167313,0.8757535050977235,0.7393087271387602,0.824295387992098,7,1.4970742838688986,0.39355019958954357,0.00018643197556386955
96,0.8921774467186999,917,7,0.010475920536067678,0.20390156000982185,0.72497018423699,0.9696979746709437,0.7695560360047803,4,3.551432616956864,0.3583966605590971,6.730373133650146
94,0.8957514405779425,920,7,0.010512954889776068,0.8568658198535366,0.5294754212153843,0.965261244851945,0.7584045251198175,4,3.571616926241937,0.05438956807543515,0.0021512826832653983
93,0.8967688080614348,896,6,0.010278320695974577,0.6921558227267988,0.7300221389843838,0.7474330375484698,0.7978518435469161,4,3.563359352125726,0.014341113021256477,0.08800005767209035
95,0.896830363566339,763,7,0.01026646240663328,0.859819579196022,0.5218678554565654,0.7358339905745648,0.7611810688192227,4,2.211671607101929,0.014639147284503993,6.116256368069344
91,0.8969121046160646,938,6,0.005035463459402901,0.7025285922128265,0.4537284211838675,0.9754725155918419,0.7980567197658278,4,1.1706852128503482,0.05053260734871655,0.0019731528134729523
98,0.8946222190656362,759,7,0.01649905583599815,0.6463375407269459,0.7794288519654002,0.7550772457498237,0.7738338151605441,4,2.2091585489070713,0.0028995491779382375,0.3746536041945098
97,0.8968467108336666,931,7,0.010215783393319374,0.8633222244851497,0.9444154506318441,0.7404314643183949,0.7758683438439684,4,3.558321451652353,0.050137970650895564,6.037843429572511
101,0.8954474868115654,765,7,0.016414508213397166,0.8496047605277651,0.5231417531120974,0.8435539945064366,0.7706078930103208,4,2.2183043130589923,0.05738845710179399,1.0761046163392454
102,0.8942551471018405,975,7,0.01640398130094114,0.5885788958657145,0.517578250819183,0.8395151238020765,0.8466954359676508,4,2.221137820077933,0.05798905946788645,0.9263600954733434
105,0.8990181162866419,977,5,0.011820215641965356,0.5941317476955771,0.9288006968643593,0.8425425724830267,0.8434308832469112,8,4.851137991835666,0.06295775265303803,1.1426583001934876
104,0.897421243094719,761,5,0.011943099287342345,0.590219660519732,0.7753525963710146,0.6362837098886018,0.8424286227875522,4,2.2498133081827834,0.05310478236965583,1.0414448484910739
99,0.8959387396559897,973,7,0.011536181224015254,0.6423599993860719,0.9470532244459259,0.6463954214950105,0.7610546249211935,4,2.211421587418904,0.0558188818729865,0.7277432746626289
103,0.8957652233176316,988,5,0.01605777940511482,0.588013878275896,0.787985027650167,0.6370175570175477,0.8455601706982725,4,2.1922076437107307,0.0030048522411805327,1.1496403511566295
108,0.8975122040834919,999,5,0.008214118219118756,0.5932522223036185,0.6069231711214198,0.630981857230785,0.4934506860039379,5,4.78713824873822,0.000241726295545187,0.9677915139758712
110,0.8974488989589489,615,4,0.011637583918559402,0.588352851587874,0.6056140528249006,0.9002205409887887,0.4665319424762817,5,4.835847192002348,0.038435752082912736,0.5938165538839203
