trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
2,0.8958919006902027,256,3,0.05693394247562172,0.921117389711423,0.8653908671712482,0.3018709418354851,0.40218154032695735,6,3.956065077978635,0.0013477800737618124,1.5420523827316557
4,0.8887115755674527,312,10,0.2665098437601153,0.889297147945511,0.3982889535916635,0.6178833200966047,0.6671276971870919,7,2.6018617548003506,0.09092715454496672,2.6813846359887417
8,0.8962980893022406,175,9,0.052877194295989194,0.9236202113775343,0.9669821591424397,0.4897771734466465,0.5191143111405563,6,4.547735675376254,0.026126508454405988,0.0814979295184974
5,0.8938924273701083,576,3,0.06623705417252053,0.5280017938972836,0.6224683109227503,0.3417530881211561,0.2512945334949218,4,3.070017155997756,0.00014565950443458183,0.05132171388760851
1,0.8931986684433688,615,9,0.11456328946027852,0.9348595023036462,0.33276840313710443,0.8979267213028583,0.784600767862314,4,4.557725331095242,0.5935961252105055,0.022630345783210253
3,0.893922373186632,516,4,0.108178844906068,0.9745937492627825,0.7962066328923999,0.9090149214447887,0.7824063615135595,4,2.7768675345630993,0.6508014544069645,0.013064445757976552
10,0.8877668660262057,243,10,0.14225605068821592,0.6144887935828529,0.4858153453058125,0.7331698945758616,0.891056635041573,4,3.1339594820713774,1.3481715660027171,0.4190771058557689
6,0.8952578072443375,261,7,0.04331659407893963,0.5357121824173504,0.9741162309970297,0.7547141355872804,0.7924311831824438,5,4.079870550759225,0.028905107673701053,0.008023142758567041
0,0.8958248577833505,467,3,0.009805658793674392,0.8607811755103145,0.8210634012859068,0.6641838026927356,0.5740849568712595,6,2.8659135226396044,0.0009093997871902806,0.027598414498767283
7,0.8861192273346414,545,8,0.1125623936405111,0.8958353079601187,0.6001994017262032,0.8109046235217612,0.33242155935933515,6,0.6456994710684716,0.5786178136336956,0.0058891897715585735
15,0.8912301013453645,104,8,0.009600132655658256,0.7633512582706783,0.9291717571989183,0.997357723792006,0.34269134225471165,9,1.772935160786857,0.000526178601691622,2.532411081549336
11,0.8892047009518734,844,5,0.08983739267236361,0.38269081397287147,0.3526404157597718,0.9573228248821558,0.7912166351845928,1,1.489942108602114,9.406729842402386,0.00036409723794711386
14,0.8887343907109244,596,10,0.17316674443105723,0.7396190580919346,0.2981824775925281,0.2554988808827511,0.4150592427394146,4,2.107473474041177,0.05453562031539457,0.7714772969268339
12,0.8913440420555775,601,8,0.021714669796887926,0.21015044434899757,0.7349966491591607,0.3173853902867654,0.9539547139853792,7,4.203980707123723,0.00036717464727317755,1.7914681998345219
17,0.894764330734912,556,3,0.05361735650773841,0.950077730586994,0.9005784419103771,0.5629367296051518,0.6420300003604864,4,2.1932970499945608,0.166547587468483,0.0005153441996338043
21,0.8902036824537051,100,6,0.025821168675271275,0.7524285669874332,0.7993908818773996,0.31376432416949684,0.5043469551193168,9,4.998950870757722,0.005747073938562924,0.3260424990902762
9,0.8937225467985245,535,8,0.023618387869570035,0.9362142706415262,0.7995345496780291,0.31717097922008597,0.33886108893547856,6,0.7935421053442054,0.004572009305884572,0.00012026113666221532
23,0.8926608544772566,107,6,0.0402914275572721,0.7661272598637243,0.8690120665744239,0.4550598835775871,0.513281741374675,10,4.7983160421734405,0.003964931668625169,0.14678595580095669
22,0.8920040163561765,121,5,0.025942960710074497,0.7582144785469354,0.8169085160509301,0.4732768794583945,0.5122413057713068,8,4.969239414287857,0.005331477258690427,0.20503230407895492
16,0.89707332861457,272,7,0.02438032882358971,0.39262690140398826,0.8599415936304382,0.9413574937841567,0.5966997485955184,6,0.6356354967804007,0.010324558693437942,0.001656602643678393
24,0.8923462096044327,164,6,0.02770430332428614,0.7361229384079552,0.9887059929201021,0.4772772428254901,0.4823183406166742,10,4.873589677581081,0.0054492562775602695,9.992232334769763
13,0.8590227569292418,999,9,0.23848919997750465,0.3329995582797349,0.5914137061794141,0.9175381148246856,0.2707144864401966,5,0.35015437280173867,0.1575255974068035,0.0004157214109686454
18,0.8855536945617782,638,6,0.006687276212422757,0.8078921614452902,0.3130287574242674,0.29207268012423054,0.25110900652058604,9,1.714277403250808,0.00928915618826067,0.10819604645464687
20,0.8967070216912697,894,5,0.026798372068231244,0.34354044722027083,0.802727383432934,0.29953832257605423,0.49538175712459875,1,4.955413679116231,0.009315275923009646,0.00021247509330281705
25,0.8958748043460625,391,5,0.02863491275928769,0.8118954475372567,0.9883027384337562,0.46284825793695983,0.48070475810735314,2,3.6886463841345574,0.004609713300273867,0.10472582202428506
26,0.8961666934451111,352,5,0.03570063419174132,0.8102083091195394,0.9819347879082312,0.4800696250652363,0.47290762425354627,2,3.7088633418254693,0.006794672908102298,7.477986674106509
27,0.896483087557486,372,5,0.019870108499496844,0.8302935687893224,0.6783387592611664,0.4537804170419503,0.4499839371882717,2,3.62678496286777,0.015469090863294252,7.194703796391357
28,0.8959644528920538,371,5,0.015002665324660536,0.832438847283338,0.9935087696720727,0.4538926411469096,0.43315400623434575,2,3.6636325146363666,0.018623240078461476,6.963671396849667
19,0.8838840189942893,995,6,0.005054601342138055,0.20578219073270343,0.21676215362007611,0.48062380234603747,0.999643811673153,10,0.14345896165560568,0.016120722146250488,0.00014656573508930998
30,0.8902679063262038,373,9,0.015646034114720226,0.2288560062115942,0.7093069633754061,0.43006162389476676,0.6315619084244228,7,3.7163125047689656,0.02761051053440485,0.0016309601033988866
32,0.8876244841906024,389,7,0.014732445375182951,0.22018521576873107,0.6804123457037379,0.21869456069540544,0.42124726251037836,2,3.4017564598101044,0.018532705513429653,0.0023942947042966925
31,0.8966623781119603,358,7,0.015323983876483255,0.630644625637141,0.6771672221222512,0.38030908510754713,0.6423445790944752,7,3.641962340932263,0.025824662648148967,0.0033069365357535374
33,0.8937071602408333,381,7,0.015735003492313195,0.3754297403779956,0.6898292288798963,0.21572881538320576,0.5966903671761324,1,3.530159549433492,0.018161770512885103,0.0027564282823711378
34,0.8937602304401707,723,7,0.015879335614652875,0.36483494837098407,0.2053976848089688,0.38967901784361575,0.6223872649641788,2,3.582337164670638,0.02292222383894611,0.0018481736123052092
39,0.8985298019761399,707,4,0.01676610461636116,0.3723175710806973,0.7050154907112376,0.20600247126682736,0.6904521100196062,1,3.2077264753689128,0.001564814475811809,0.0022441636801824433
37,0.8951062082823358,698,4,0.016727077989013028,0.3791833571566284,0.6930913514917402,0.20228438326805742,0.5981925078868112,1,1.2493100004882176,0.0018400555680664359,0.0021482568115479624
