trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
2,0.8922682557484158,380,6,0.09145828041970705,0.99110207512163,0.8402248943598236,0.40287668706613894,0.9011987239839344,7,3.4557166351526565,0.001855899741399316,0.00048290589154284936
3,0.8826780742738775,191,7,0.008251581197151485,0.7202297010690423,0.24421872269165973,0.262912355837314,0.8025006618340668,1,2.5929106483234383,0.8676927671320948,0.016475591654451543
8,0.8731668095695012,442,10,0.27600930149512287,0.43811298285248673,0.40379151720771445,0.5589790693938322,0.31569215125120587,8,1.9128071517129797,0.0017069272511624411,0.0005832178743640224
10,0.892243169885087,118,5,0.06017405490209239,0.31744601233157854,0.4701266052456581,0.8032355679442604,0.7421792829916308,4,4.004393457331271,2.7229018685207165,0.00018170810127220903
1,0.8967970150528103,499,9,0.0515577601509096,0.740563556450866,0.7774449944489508,0.9792641172646075,0.420007731451139,3,4.483011240785924,0.00015692753965111406,0.09123737902619167
5,0.8883888279853274,614,10,0.06949162018483335,0.3383244371906998,0.7273242172464216,0.8832487740572555,0.851929443069503,9,4.144866195355379,0.11103688174259364,6.448493816004079
6,0.8914609703310241,952,10,0.0850857013872961,0.8335496218922851,0.8405809120866028,0.40692097399138466,0.715928136061299,4,3.3013170020148372,0.03902441321750245,0.000297363926062296
13,0.8851130252310112,201,5,0.021499554327889615,0.31680990080668514,0.9108710265711573,0.89806849101339,0.33634450312953607,5,4.098193901499088,0.000763986966512558,8.029790240182072
11,0.8967377320161664,189,9,0.0235096069367715,0.45543119318571207,0.5473909971411647,0.83066936854916,0.9053555923128376,9,2.546522758416854,0.027092579547996907,0.00022508228215830232
7,0.8872415178719664,789,5,0.10738689395474227,0.813920308045836,0.9404623269198292,0.5246458209474083,0.6755804730180937,3,0.8400321218686119,0.18203449115580198,0.008066021351344356
15,0.8862722337613466,288,4,0.030601531639521295,0.8961794227587329,0.41875608248466256,0.24801141117552988,0.232686483229793,4,2.9501231325959694,1.8619681555688623,0.00010152940249971029
14,0.8945114696476569,773,4,0.032619305456788455,0.44365223221671113,0.5436990463308929,0.37053730819747105,0.42340253691165136,7,3.9608568733165104,1.9447457140417905,0.0569639040289345
0,0.8868031348446512,583,9,0.06897587173712026,0.5810123425647772,0.7091344605451004,0.4065858837121005,0.9346107936452087,5,0.3012684953471245,0.0013239497783075007,0.00017896733648412166
9,0.8859043104771505,770,10,0.05333474711807174,0.6254765413635881,0.37819594321891836,0.5625871184879141,0.35958695379017575,10,0.0890232398028662,0.5767420301041815,0.4176838348103025
