trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
5,0.9347521296362219,308,5,0.24145743915760545,0.9904637682211994,0.6631768864892577,0.5054281177487331,0.7915095515460657,3,0.9254587403608783,0.22201776332349174,7.472911870705253
4,0.9382505787994779,584,5,0.10406918721514805,0.8975212563886645,0.7055241139508749,0.38944336213133374,0.3939711580741122,5,4.617949428185039,0.00027964494624908,0.00020600679159630926
2,0.9388953019626844,486,10,0.054165129461697645,0.937914129244812,0.5408866912242571,0.5625968466855634,0.7858155593662618,10,4.268979913911287,1.0687288588999926,0.04450139196249063
8,0.9358859412544073,533,9,0.11484481617784892,0.7742137577353906,0.2707544802383772,0.8467763230248275,0.7739989259474931,7,4.713572325425371,0.000289614798233075,0.00013651865449504065
6,0.9349043736077916,657,6,0.19389808828464383,0.6773344952369249,0.7120760857410257,0.9572567365090905,0.4224505643253831,10,2.0334178044595004,7.472284475955189,1.1490580729916946
1,0.9415796043631277,619,3,0.0065029083583377795,0.23204839746317074,0.603775525025859,0.6544514994983613,0.9540369776820409,7,0.7409888932339886,4.746852823538416,0.24728151895719125
0,0.9416545507056855,733,3,0.00505986767730326,0.5224881605927026,0.5983161229821794,0.6762244675537766,0.7195472156525095,2,1.856564887239266,0.0016521350846217388,0.004523600419095869
12,0.9308761523677871,366,4,0.11303454319593509,0.4291744175302869,0.3131082556371693,0.9605176808401084,0.7316768615546674,5,3.253982107249308,0.0001308141310688617,1.0699310707228722
17,0.940016097493583,177,3,0.011307295387202017,0.7101549562444536,0.49085922219561207,0.8340647964381886,0.3240898752068083,7,0.5302374151218775,0.1465890182456374,0.01803521780992458
7,0.9403885337538389,762,8,0.025862287187932806,0.2783260217048289,0.3253542603523085,0.5899003902449577,0.2557217887616853,4,2.4209628107884984,0.0022502068717714535,8.669809164960208
11,0.9409567352229995,449,9,0.0053020224574157815,0.7775147762936625,0.2569319400493593,0.6605556359139426,0.5358241952375218,9,3.782232486238906,0.0005867750826337786,3.4535841956680318
9,0.9418035730077993,898,6,0.006068791212017041,0.3388182377325699,0.5592146284851768,0.7167246552287991,0.36907040847583183,9,3.2261764572772336,0.0001333970718091212,0.16871365185915288
18,0.9396286184268681,169,9,0.006329510921674798,0.4698558621848965,0.6826506865580455,0.90623351811842,0.5035437100131497,1,1.0445893287685781,0.4519734029455117,0.07121384989681347
3,0.9392524365975555,924,9,0.017715636616234844,0.9169833042942568,0.7374536983863763,0.25808213503607347,0.700185865209932,3,0.6643384252129503,1.3887254648951977,0.05990730702595167
15,0.9336875437317886,934,9,0.04824883746470448,0.2985334775124508,0.9372336782094726,0.5211029519849543,0.9108123126195136,4,3.492921705973186,0.0065493594212024595,0.0006635933745151519
10,0.9404704186352297,598,7,0.008497826361321098,0.9073367218546675,0.702125916901934,0.9161359660662642,0.9849747655541438,7,2.1930225821010345,0.0002873507996234908,0.25875621642188074
13,0.9381494578275745,698,9,0.023181660330145064,0.4792440683046385,0.8922501515226425,0.885976596804236,0.8328999913048961,10,4.741715581833352,0.07008672727906855,6.740856804974504
