trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
0,0.8847489498785361,134,5,0.12038660051349605,0.9186848711466564,0.46451118382424084,0.24802404418252275,0.3330733012660638,5,4.446840598361051,6.291239081900948,0.7447018346622453
1,0.8792144812922057,115,9,0.012793512614866092,0.8492053360840003,0.24734874843249452,0.6029980786713683,0.3320698080401891,10,2.8698382241182,1.4889133421369765,0.0005012773456618264
6,0.8862129040499347,106,10,0.025883164900297292,0.7794207934141394,0.21782220181678502,0.2749633201054832,0.7182728771820658,7,0.16784375456119494,0.00011469629818850286,0.02995410274820126
11,0.8861212083516637,154,7,0.02246000869151663,0.7826709830388732,0.4475480337860278,0.46707011754501704,0.20164196572894283,1,4.754044818370653,0.00018361624603985564,0.013020700424180335
10,0.8876690218014648,326,7,0.016915931875337784,0.2547048784964175,0.32490563401122374,0.7591858900232095,0.4892877547064017,7,4.369521116820147,0.001160662588475166,0.1760012158559821
5,0.8947883921098905,769,4,0.06463593050647579,0.7654807602614291,0.8831110048469943,0.9018283273772378,0.27001234399200763,7,3.9979167685640764,0.0011536456738309902,0.10557289291810507
4,0.8913667371673579,529,6,0.124843480777427,0.605710669056647,0.8212224961434581,0.8177724138993683,0.9811789365663296,2,3.4104217025975965,1.274188650567524,0.002063726819111437
9,0.8900491178955378,535,8,0.127068128436865,0.39064631338616373,0.8794591670561221,0.9550208802564114,0.7423230231261139,4,3.5693455565199,0.0007877722394993212,9.244255642932682
3,0.8962663595061512,674,8,0.0326603899020962,0.9204034995281779,0.8127549680931728,0.5085929802320214,0.9660078938859278,4,3.506411266051263,2.789645501905497,0.0005429207217068771
7,0.8922371200293805,217,8,0.0057638984888908435,0.3314184582648541,0.974399987543383,0.6717131356539557,0.8917392449094672,3,4.410233012657317,0.00022152829875427322,0.23408299095481952
2,0.8895394283657556,629,9,0.006413436944206853,0.5721574454499931,0.345317676637946,0.7471237668839213,0.24244085910582724,9,3.7760966690580204,0.005924164152840625,0.0006647844905642829
15,0.8907108588437038,636,4,0.11943131111782077,0.5425353327612902,0.7810259824755017,0.6424587436541168,0.5719334377313318,9,4.623656451438692,0.0058820814114612634,0.053034515466736556
