trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
0,0.9335732543033917,108,3,0.024059989594574054,0.20759528661913348,0.48047382331376093,0.2198653261562667,0.22799746700806578,9,1.0828756723056125,1.5376709775064659,0.8952623613953116
6,0.9329769344538773,338,4,0.1502037909077778,0.7442502562221471,0.8301444683864102,0.21078444541949556,0.7920072124250066,9,4.1167277208464395,0.0023653957383570883,1.1884674005186966
1,0.9384291805565287,301,4,0.00596008920940006,0.4172538756324953,0.7332475549912738,0.30226792811757275,0.26874706758947425,7,3.8198438896761555,0.0001986262109901839,4.592964320291737
4,0.9266828182200092,504,3,0.2731462752749012,0.948888966910834,0.2987787533496036,0.4979389884110256,0.20614937231172173,3,0.3674298601647874,0.03414316366447495,1.7309383631525876
7,0.9306494175958424,521,6,0.27274338336985643,0.7912848313544947,0.9748438555017758,0.5211262990955254,0.6089468617568318,9,4.852007769323121,0.004774690534425194,0.0022404539392061264
5,0.9413929119055725,279,9,0.02730879366399977,0.4867674341841511,0.5839761040034451,0.27801496550559357,0.7957165297133127,8,2.797187669491051,0.00024386345423410357,2.4928816941837755
2,0.9421245439594866,859,3,0.023795135442567405,0.7757981066325017,0.6930497511246538,0.7264854966404286,0.31487669138679486,8,1.1534738294831781,9.014187388131878,0.03148296111303953
8,0.9408186615876375,809,3,0.03296477845481502,0.5757368259968386,0.9237838520106939,0.988434991718248,0.2649843172669539,10,1.1754086677199815,9.649165740124879,0.05324888646371874
3,0.9400200737036986,498,6,0.0192082112439361,0.4777002648057746,0.7478820623231837,0.5286737026339201,0.9235612252780531,10,4.935896068911961,0.12106473269320833,0.0023584587490215045
12,0.9404466803477515,227,7,0.04994013082045387,0.6134533713978412,0.5760766451364123,0.8478981085948158,0.8656294036717614,6,2.0325816379258703,3.2298403441156887,0.040419572206145664
16,0.9422979703816388,191,3,0.03539825800162778,0.652397962370847,0.7294461286714382,0.6614744215401421,0.924281375872839,10,3.841651772275261,1.213369127983031,0.09009817240621494
13,0.9238684024316205,870,6,0.25413981269511987,0.4616377568588373,0.7986200868846747,0.991168338504217,0.3737694539519626,7,2.2850111125985286,0.24777996388301757,0.005137468961808229
15,0.935646538965826,392,6,0.06111839081384105,0.905788602104817,0.9557185612721095,0.4325969308388336,0.530979981136073,2,1.6606296210374376,0.0006264259780665789,0.20294070171719109
9,0.9319307690472518,899,7,0.0980232455698116,0.36329812153884894,0.7673777808438043,0.730633031959055,0.7776318546559524,4,1.3927332374470573,0.0011463138062110833,2.6419467640206578
18,0.9328222870146183,652,9,0.21663502212215516,0.8735367055731726,0.8555928834631716,0.876678133816531,0.4606109422137368,1,0.5485540206157885,0.07053690224882228,0.0027567064956131922
17,0.9405080997487307,779,3,0.007861922107897733,0.4468169837360062,0.3059532490390557,0.7076926163510208,0.26563256848350403,9,1.40735076234128,0.1416024561401509,0.0001719141474413414
21,0.9425422474412045,705,4,0.011766414661156062,0.8146425387226033,0.632625671523429,0.6904894186373854,0.5477190484922336,5,3.131862083449513,0.7756045586172645,0.0803491039398872
22,0.9428320568029062,710,4,0.00998087696379404,0.7595759627636234,0.597250507988262,0.7184649167291023,0.6082323074931468,5,3.031732219372503,0.7742098070299367,0.021566213223243768
11,0.9421682911415695,827,9,0.007992414665839128,0.596074398557195,0.36511315926750765,0.9863287995578969,0.8040022205795337,9,3.5747928815079626,0.011191928525771555,8.968367907275914
24,0.9423759771536359,704,4,0.012774585056754054,0.7125080748671513,0.6303132731104213,0.6668349281946777,0.6752709967798969,5,3.009628740229729,0.7581528088492245,0.00018368145162267236
23,0.942622198486022,693,4,0.010984682561963076,0.7032821113231147,0.6395179671931271,0.6909954906101943,0.607987421584991,6,0.04188136750167315,0.8175599156244652,0.019603379387781065
20,0.9416546655044027,943,5,0.010916784863000571,0.8095122931793517,0.6522813256247604,0.744651659400268,0.4959934596360001,5,2.739362212008581,0.48075447381491226,0.04220238660423368
25,0.941637946636672,997,4,0.013055778479241383,0.6934200062493536,0.6229518239661602,0.6570572644331246,0.6356549109561627,5,3.148136736527279,1.0349908197029654,0.017241518572189588
27,0.9425527577855812,667,5,0.011516514237522368,0.7235073598080556,0.39763362875254354,0.629861373718281,0.6411060001881099,5,3.025553802138523,0.5742319733241232,0.012057916254400832
26,0.9416420835649919,689,5,0.013531562353827435,0.6650680278297288,0.6345156228348743,0.6257174161724414,0.6563122787089312,5,3.303190681150011,0.7667507545519847,0.23233789883041908
14,0.9398506360151586,481,9,0.008304561574424111,0.8597658603599301,0.8235689065465097,0.6949645906547417,0.4835048745305449,1,0.40495311286658675,0.00012001156355910364,0.0003936177567993958
28,0.941538682273114,661,5,0.015414169861361017,0.7044543461671815,0.594340884310538,0.6221014919495149,0.6387495237856486,5,3.014307994164781,0.4211839474356017,0.012488676167257524
29,0.9417568603661248,627,5,0.01309109881418898,0.8320566236774065,0.4529837876435173,0.8258355585459888,0.6516158720805338,5,2.9128310978614653,0.4363305075180274,0.02203981905775619
31,0.942405913528221,649,5,0.013143238916898621,0.6832486339977419,0.498174948425547,0.6105757484550969,0.6377526614121211,5,4.359618038721292,2.9022696125855387,0.009917291421641638
10,0.9381086270547222,860,10,0.013416744149191317,0.2874979108578627,0.8287227228200194,0.6963890891744318,0.7731316274441635,1,0.7318367791259994,0.0005795053131435277,0.627573275739677
19,0.9406062578701043,943,10,0.005668385843750366,0.9987423773346893,0.2158828412743904,0.7363827075084014,0.4848601182908757,2,2.644530502757498,0.1695893515655943,0.0001251223333365082
32,0.9419513366985222,636,5,0.005106882707191823,0.8476016550443444,0.4845069009197382,0.8138323404094138,0.5639366142748943,4,2.336005464792485,3.0767297716088056,0.00957766685047658
30,0.9396571907839674,981,5,0.013732625312137172,0.8326978536193443,0.4651727731271094,0.8150652497792397,0.5928092327366457,5,3.0753014612829035,0.44799674033685505,0.012008997830250747
36,0.9411565350850031,597,5,0.005592534400632351,0.5582515267850773,0.20121012183732512,0.8102921377284946,0.7135030019810181,3,4.4623571892749885,4.0731096124867365,0.009358278003652524
33,0.9419286253377509,616,5,0.005114395382700046,0.8612715296042053,0.4682336994085141,0.817396016171418,0.6659224713321652,4,2.369124431002895,3.364536555845951,0.010309883271118394
34,0.9417843483971584,601,5,0.005237251917909385,0.9818578297590747,0.43810739164261775,0.7856387772780871,0.7163036979979553,3,4.340602871037287,4.062826555885201,0.009462191899892973
38,0.9400961894277353,577,7,0.005344636231785924,0.2220260482570317,0.20631278780076237,0.564278016235555,0.7287472597158499,3,2.3948980484913864,3.3011131341690674,0.3086979162293828
35,0.9418952627432681,577,5,0.00598505857563619,0.9986245451570288,0.4592356899097725,0.8356003877681792,0.7148630389161426,4,0.037187630032693465,3.014840847661551,0.006150912371745406
40,0.9426250794120126,744,4,0.009388843920902454,0.543783277463619,0.5191409560005175,0.5684498915997555,0.7230858217445486,6,2.282588724226769,2.5457897104806357,0.007527656523017722
39,0.9413518244010435,560,7,0.0054061965980480185,0.5192123527239975,0.23239265022207986,0.791375346751646,0.7046529338603289,3,2.3482728322935444,3.069225095274827,0.006540412678662178
41,0.9427205173255999,763,4,0.009518862700922715,0.5525976462156973,0.5370862381321733,0.5700208639826042,0.724919757621064,6,3.42776005213184,1.7979071070802135,0.12404626285160583
37,0.9412967168422638,578,7,0.005745040614019859,0.9678853111340371,0.49142614903304177,0.5768026466404932,0.5742974349281743,3,0.028011068844316117,2.7056566938805537,0.0006316058464837594
42,0.9429821989143257,724,4,0.00969061417295361,0.7575780583631552,0.5296047515251671,0.5795563708180048,0.7016572812678006,6,3.619836078350967,1.8884851025986935,0.09876107612933668
45,0.9416962664722852,750,4,0.019427272069501032,0.7736223420721848,0.4039905789819961,0.5852754270117986,0.40673956363794983,6,3.610543954897133,0.05370866298690115,0.10875084105945229
43,0.941183068199434,766,4,0.019636441465040736,0.7746012602432407,0.5361994922536993,0.5861039144048774,0.3769200098273112,6,3.4948869635143196,0.05060486001301091,0.08504160136716823
