n_estimators,max_depth,learning_rate,subsample,colsample_bytree,avg AUC score
100,3,0.001,0.4,0.4,0.8831540084388185
100,3,0.001,0.4,0.6,0.8837025316455696
100,3,0.001,0.4,0.8,0.8781645569620252
100,3,0.001,0.4,1.0,0.8706540084388186
100,3,0.001,0.6,0.4,0.8825105485232069
100,3,0.001,0.6,0.6,0.8818776371308017
100,3,0.001,0.6,0.8,0.8774578059071729
100,3,0.001,0.6,1.0,0.8581856540084388
100,3,0.001,0.8,0.4,0.8837552742616033
100,3,0.001,0.8,0.6,0.8806118143459916
100,3,0.001,0.8,0.8,0.8728902953586498
100,3,0.001,0.8,1.0,0.8385021097046413
100,3,0.001,1.0,0.4,0.8834915611814346
100,3,0.001,1.0,0.6,0.8773101265822785
100,3,0.001,1.0,0.8,0.8629219409282701
100,3,0.001,1.0,1.0,0.8259177215189872
100,3,0.005,0.4,0.4,0.8827004219409282
100,3,0.005,0.4,0.6,0.8824789029535864
100,3,0.005,0.4,0.8,0.8800000000000001
100,3,0.005,0.4,1.0,0.8786497890295358
100,3,0.005,0.6,0.4,0.8830168776371308
100,3,0.005,0.6,0.6,0.8812974683544305
100,3,0.005,0.6,0.8,0.8770569620253165
100,3,0.005,0.6,1.0,0.8710548523206751
100,3,0.005,0.8,0.4,0.8826687763713081
100,3,0.005,0.8,0.6,0.8801160337552743
100,3,0.005,0.8,0.8,0.8726160337552743
100,3,0.005,0.8,1.0,0.8594092827004219
100,3,0.005,1.0,0.4,0.8831751054852319
100,3,0.005,1.0,0.6,0.8787447257383967
100,3,0.005,1.0,0.8,0.8733544303797469
100,3,0.005,1.0,1.0,0.8502953586497888
100,3,0.01,0.4,0.4,0.8822362869198314
100,3,0.01,0.4,0.6,0.8832172995780591
100,3,0.01,0.4,0.8,0.8799789029535866
100,3,0.01,0.4,1.0,0.8786497890295358
100,3,0.01,0.6,0.4,0.8806118143459918
100,3,0.01,0.6,0.6,0.8813396624472574
100,3,0.01,0.6,0.8,0.8764135021097047
100,3,0.01,0.6,1.0,0.8721518987341772
100,3,0.01,0.8,0.4,0.8818565400843881
100,3,0.01,0.8,0.6,0.8803481012658227
100,3,0.01,0.8,0.8,0.8744303797468355
100,3,0.01,0.8,1.0,0.8711497890295359
100,3,0.01,1.0,0.4,0.8813080168776372
