count,NACCBMI,NACCMMSE,NACCGDS,CDRSUM,TOBAC30,BILLS,TAXES,SHOPPING,GAMES,STOVE,MEALPREP,EVENTS,PAYATTN,REMDATES,TRAVEL,hearing,vision,NACCLIVS,ALCOHOL,COMMUN,SEX,EDUC,NACCFAM,CVHATT,CVAFIB,DIABETES,HYPERCHO,HYPERTEN,B12DEF,DEPD,ANX,NACCTBI,SMOKYRS,RACE,HISPANIC,NACCNE4S
1474,0.15944304451767136,0.5734121599793242,0.05035375072688505,0.0,0.345629267084491,0.13678872951261012,0.17873968900088302,0.06561806767030648,0.12801845749606944,0.05620894445521311,0.12559173827830544,0.053128567121104434,0.04781342206715341,0.045721608408175574,0.05747291680127501,0.08689210872046692,0.09095808834614805,0.003251599147121535,0.3458610626521074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814111261872456,0.0,0.0,0.23880597014925373
,0.26389476982189314,0.47045483716693226,0.157539376371415,0.0,0.31202837885368534,0.2835408743080969,0.31051006731552716,0.18428644849099154,0.25389669555441424,0.17234871184125772,0.26171909750208827,0.17044509554507387,0.15742553910184898,0.15486714809390245,0.17607081985756765,0.19173174277873628,0.1988560742568331,0.04558332080235526,0.31204974759646564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4934951374471678,0.0,0.0,0.4264986344706603
1516,0.15914871005570214,0.2649147191858274,0.0902584076726557,0.0,0.16036902667839345,0.1273110629476065,0.17920226577878295,0.058555566025882654,0.1443905222599154,0.05561445114545378,0.17392940905473886,0.03965348452485655,0.035953009172006535,0.03333202454244671,0.0441675042928341,0.0845018218369142,0.08552477279390208,0.0021398730996356322,0.15948114294090546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133245382585752,0.0,0.0,0.16424802110817943
,0.24185167253476286,0.38160950155432144,0.18522754750003867,0.0,0.27266525991334795,0.26330600117533487,0.2965921825956964,0.1706305675115727,0.24691071472289536,0.15924892949197747,0.2957453400604663,0.13975577664528394,0.1353869641495394,0.13106950100295953,0.14582514691777848,0.17647230068609182,0.17520771841239832,0.03433104789799048,0.272761135104334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4639981537512894,0.0,0.0,0.37062274125141736
