n_estimators,max_depth,learning_rate,subsample,colsample_bytree,avg AUC score
100,3,0.001,0.4,0.4,0.8911181434599156
100,3,0.001,0.4,0.6,0.8929957805907172
100,3,0.001,0.4,0.8,0.8922257383966243
100,3,0.001,0.4,1.0,0.8907172995780591
100,3,0.001,0.6,0.4,0.8913185654008439
100,3,0.001,0.6,0.6,0.8886603375527425
100,3,0.001,0.6,0.8,0.88042194092827
100,3,0.001,0.6,1.0,0.8741772151898732
100,3,0.001,0.8,0.4,0.8852004219409283
100,3,0.001,0.8,0.6,0.8787025316455696
100,3,0.001,0.8,0.8,0.869831223628692
100,3,0.001,0.8,1.0,0.860727848101266
100,3,0.001,1.0,0.4,0.8835654008438818
100,3,0.001,1.0,0.6,0.8691350210970464
100,3,0.001,1.0,0.8,0.8552215189873417
100,3,0.001,1.0,1.0,0.8385759493670886
100,3,0.005,0.4,0.4,0.8931856540084387
100,3,0.005,0.4,0.6,0.8931434599156118
100,3,0.005,0.4,0.8,0.894915611814346
100,3,0.005,0.4,1.0,0.8934915611814347
100,3,0.005,0.6,0.4,0.8916244725738396
100,3,0.005,0.6,0.6,0.889873417721519
100,3,0.005,0.6,0.8,0.883808016877637
100,3,0.005,0.6,1.0,0.8810443037974685
100,3,0.005,0.8,0.4,0.885464135021097
100,3,0.005,0.8,0.6,0.8807700421940929
100,3,0.005,0.8,0.8,0.8676793248945149
100,3,0.005,0.8,1.0,0.862837552742616
100,3,0.005,1.0,0.4,0.8822151898734176
100,3,0.005,1.0,0.6,0.8683649789029536
100,3,0.005,1.0,0.8,0.8527742616033755
100,3,0.005,1.0,1.0,0.842626582278481
100,3,0.01,0.4,0.4,0.8939451476793249
100,3,0.01,0.4,0.6,0.8961392405063291
100,3,0.01,0.4,0.8,0.8957594936708861
100,3,0.01,0.4,1.0,0.894957805907173
100,3,0.01,0.6,0.4,0.8915189873417722
100,3,0.01,0.6,0.6,0.8915189873417722
100,3,0.01,0.6,0.8,0.8858544303797469
100,3,0.01,0.6,1.0,0.8858227848101267
100,3,0.01,0.8,0.4,0.8873206751054852
100,3,0.01,0.8,0.6,0.8804957805907174
100,3,0.01,0.8,0.8,0.8739873417721519
100,3,0.01,0.8,1.0,0.8677109704641351
100,3,0.01,1.0,0.4,0.8822257383966245
100,3,0.01,1.0,0.6,0.8690084388185655
100,3,0.01,1.0,0.8,0.853006329113924
100,3,0.01,1.0,1.0,0.8476054852320674
100,3,0.1,0.4,0.4,0.8890928270042195
100,3,0.1,0.4,0.6,0.8927426160337552
100,3,0.1,0.4,0.8,0.8913502109704641
100,3,0.1,0.4,1.0,0.8893459915611814
100,3,0.1,0.6,0.4,0.8901476793248946
100,3,0.1,0.6,0.6,0.8868987341772152
100,3,0.1,0.6,0.8,0.8815611814345992
100,3,0.1,0.6,1.0,0.8869409282700422
100,3,0.1,0.8,0.4,0.8876371308016878
100,3,0.1,0.8,0.6,0.8819409282700421
100,3,0.1,0.8,0.8,0.8764135021097047
100,3,0.1,0.8,1.0,0.8741350210970463
100,3,0.1,1.0,0.4,0.8829957805907173
100,3,0.1,1.0,0.6,0.8715822784810128
100,3,0.1,1.0,0.8,0.8743248945147679
100,3,0.1,1.0,1.0,0.8749367088607596
100,3,0.2,0.4,0.4,0.8826582278481012
100,3,0.2,0.4,0.6,0.8695991561181435
100,3,0.2,0.4,0.8,0.8837130801687764
100,3,0.2,0.4,1.0,0.859620253164557
100,3,0.2,0.6,0.4,0.865675105485232
100,3,0.2,0.6,0.6,0.880042194092827
100,3,0.2,0.6,0.8,0.8802742616033756
100,3,0.2,0.6,1.0,0.8786075949367088
100,3,0.2,0.8,0.4,0.8725105485232069
100,3,0.2,0.8,0.6,0.8709071729957806
100,3,0.2,0.8,0.8,0.874493670886076
100,3,0.2,0.8,1.0,0.86957805907173
100,3,0.2,1.0,0.4,0.8639662447257385
100,3,0.2,1.0,0.6,0.869535864978903
100,3,0.2,1.0,0.8,0.8678691983122363
100,3,0.2,1.0,1.0,0.8709493670886076
100,4,0.001,0.4,0.4,0.8951265822784811
100,4,0.001,0.4,0.6,0.8968987341772152
100,4,0.001,0.4,0.8,0.8963713080168777
100,4,0.001,0.4,1.0,0.8954535864978903
100,4,0.001,0.6,0.4,0.8916455696202531
100,4,0.001,0.6,0.6,0.8913185654008439
100,4,0.001,0.6,0.8,0.8786603375527425
100,4,0.001,0.6,1.0,0.8738924050632912
100,4,0.001,0.8,0.4,0.8856329113924051
100,4,0.001,0.8,0.6,0.8824578059071729
100,4,0.001,0.8,0.8,0.8690717299578059
100,4,0.001,0.8,1.0,0.8628586497890295
100,4,0.001,1.0,0.4,0.8853691983122364
100,4,0.001,1.0,0.6,0.8780379746835443
100,4,0.001,1.0,0.8,0.8597995780590718
100,4,0.001,1.0,1.0,0.8427742616033754
100,4,0.005,0.4,0.4,0.8974050632911392
100,4,0.005,0.4,0.6,0.900295358649789
100,4,0.005,0.4,0.8,0.8979324894514769
100,4,0.005,0.4,1.0,0.8966244725738397
100,4,0.005,0.6,0.4,0.8937130801687765
100,4,0.005,0.6,0.6,0.8913291139240507
100,4,0.005,0.6,0.8,0.8825527426160338
100,4,0.005,0.6,1.0,0.8791772151898734
100,4,0.005,0.8,0.4,0.8877848101265824
100,4,0.005,0.8,0.6,0.8811603375527426
100,4,0.005,0.8,0.8,0.8705168776371309
100,4,0.005,0.8,1.0,0.861360759493671
100,4,0.005,1.0,0.4,0.8860232067510548
100,4,0.005,1.0,0.6,0.8729957805907173
100,4,0.005,1.0,0.8,0.8526054852320675
100,4,0.005,1.0,1.0,0.8390928270042194
100,4,0.01,0.4,0.4,0.8959282700421941
100,4,0.01,0.4,0.6,0.8974472573839662
100,4,0.01,0.4,0.8,0.8983333333333332
100,4,0.01,0.4,1.0,0.8980590717299577
100,4,0.01,0.6,0.4,0.8929113924050632
100,4,0.01,0.6,0.6,0.8894303797468354
100,4,0.01,0.6,0.8,0.8862447257383966
100,4,0.01,0.6,1.0,0.8833755274261603
100,4,0.01,0.8,0.4,0.889240506329114
100,4,0.01,0.8,0.6,0.8811286919831222
100,4,0.01,0.8,0.8,0.8757911392405063
100,4,0.01,0.8,1.0,0.869873417721519
100,4,0.01,1.0,0.4,0.8830907172995779
100,4,0.01,1.0,0.6,0.873217299578059
100,4,0.01,1.0,0.8,0.856867088607595
100,4,0.01,1.0,1.0,0.8479535864978903
100,4,0.1,0.4,0.4,0.8893881856540086
100,4,0.1,0.4,0.6,0.8913291139240507
100,4,0.1,0.4,0.8,0.8960759493670885
100,4,0.1,0.4,1.0,0.8925316455696202
100,4,0.1,0.6,0.4,0.8881645569620253
100,4,0.1,0.6,0.6,0.8829957805907173
100,4,0.1,0.6,0.8,0.8854852320675105
100,4,0.1,0.6,1.0,0.8791139240506329
100,4,0.1,0.8,0.4,0.8882278481012656
100,4,0.1,0.8,0.6,0.8854852320675105
100,4,0.1,0.8,0.8,0.8784810126582279
100,4,0.1,0.8,1.0,0.8751476793248945
100,4,0.1,1.0,0.4,0.879789029535865
100,4,0.1,1.0,0.6,0.878185654008439
100,4,0.1,1.0,0.8,0.8722151898734177
100,4,0.1,1.0,1.0,0.8691350210970464
100,4,0.2,0.4,0.4,0.8807805907172996
100,4,0.2,0.4,0.6,0.8836919831223629
100,4,0.2,0.4,0.8,0.8721940928270042
100,4,0.2,0.4,1.0,0.8857172995780591
100,4,0.2,0.6,0.4,0.864746835443038
100,4,0.2,0.6,0.6,0.8809915611814345
100,4,0.2,0.6,0.8,0.8846308016877638
100,4,0.2,0.6,1.0,0.8851687763713081
100,4,0.2,0.8,0.4,0.8816033755274262
100,4,0.2,0.8,0.6,0.8696202531645569
100,4,0.2,0.8,0.8,0.8777426160337554
100,4,0.2,0.8,1.0,0.8766666666666666
100,4,0.2,1.0,0.4,0.8823417721518988
100,4,0.2,1.0,0.6,0.870210970464135
100,4,0.2,1.0,0.8,0.8706962025316456
100,4,0.2,1.0,1.0,0.8703797468354428
100,5,0.001,0.4,0.4,0.8959915611814345
100,5,0.001,0.4,0.6,0.900506329113924
100,5,0.001,0.4,0.8,0.8990928270042196
100,5,0.001,0.4,1.0,0.8949472573839662
100,5,0.001,0.6,0.4,0.8929957805907172
100,5,0.001,0.6,0.6,0.8885864978902953
100,5,0.001,0.6,0.8,0.8836497890295358
100,5,0.001,0.6,1.0,0.8759704641350211
100,5,0.001,0.8,0.4,0.8894725738396625
100,5,0.001,0.8,0.6,0.8822362869198311
100,5,0.001,0.8,0.8,0.8697257383966246
100,5,0.001,0.8,1.0,0.8626793248945148
100,5,0.001,1.0,0.4,0.8828059071729959
100,5,0.001,1.0,0.6,0.8731962025316455
100,5,0.001,1.0,0.8,0.8637763713080169
100,5,0.001,1.0,1.0,0.8462236286919831
100,5,0.005,0.4,0.4,0.8953797468354431
100,5,0.005,0.4,0.6,0.9019620253164558
100,5,0.005,0.4,0.8,0.900084388185654
100,5,0.005,0.4,1.0,0.8965822784810126
100,5,0.005,0.6,0.4,0.8938185654008439
100,5,0.005,0.6,0.6,0.8882278481012659
100,5,0.005,0.6,0.8,0.88457805907173
100,5,0.005,0.6,1.0,0.8759599156118144
100,5,0.005,0.8,0.4,0.8880379746835443
100,5,0.005,0.8,0.6,0.8818565400843882
100,5,0.005,0.8,0.8,0.8702320675105485
100,5,0.005,0.8,1.0,0.8607383966244726
100,5,0.005,1.0,0.4,0.8851687763713081
100,5,0.005,1.0,0.6,0.8722257383966244
100,5,0.005,1.0,0.8,0.8606223628691984
100,5,0.005,1.0,1.0,0.8434599156118143
100,5,0.01,0.4,0.4,0.8927637130801689
100,5,0.01,0.4,0.6,0.900548523206751
100,5,0.01,0.4,0.8,0.9019831223628693
100,5,0.01,0.4,1.0,0.8981645569620254
100,5,0.01,0.6,0.4,0.8920886075949369
100,5,0.01,0.6,0.6,0.8888396624472573
