n_estimators,max_depth,learning_rate,subsample,colsample_bytree,avg AUC score
100,3,0.01,0.6,0.6,0.7344716553287982
100,3,0.01,0.6,0.8,0.7344308390022676
100,3,0.01,0.6,1.0,0.7342721088435373
100,3,0.01,0.8,0.6,0.7357233560090701
100,3,0.01,0.8,0.8,0.7342176870748298
100,3,0.01,0.8,1.0,0.7391201814058956
100,3,0.01,1.0,0.6,0.7308480725623584
100,3,0.01,1.0,0.8,0.7216122448979592
100,3,0.01,1.0,1.0,0.7210362811791383
100,3,0.1,0.6,0.6,0.7138458049886621
100,3,0.1,0.6,0.8,0.7138956916099772
100,3,0.1,0.6,1.0,0.706875283446712
100,3,0.1,0.8,0.6,0.7132970521541949
100,3,0.1,0.8,0.8,0.7155963718820861
100,3,0.1,0.8,1.0,0.7208344671201814
100,3,0.1,1.0,0.6,0.7168344671201814
100,3,0.1,1.0,0.8,0.7207619047619047
100,3,0.1,1.0,1.0,0.7215646258503401
100,3,0.2,0.6,0.6,0.6967845804988662
100,3,0.2,0.6,0.8,0.6961995464852608
100,3,0.2,0.6,1.0,0.6842857142857143
100,3,0.2,0.8,0.6,0.7139274376417234
100,3,0.2,0.8,0.8,0.6884943310657597
100,3,0.2,0.8,1.0,0.6987664399092971
100,3,0.2,1.0,0.6,0.6912607709750567
100,3,0.2,1.0,0.8,0.7071337868480725
100,3,0.2,1.0,1.0,0.7011473922902495
100,5,0.01,0.6,0.6,0.7169024943310658
100,5,0.01,0.6,0.8,0.7184625850340136
100,5,0.01,0.6,1.0,0.7336734693877551
100,5,0.01,0.8,0.6,0.7242222222222222
100,5,0.01,0.8,0.8,0.7203854875283446
100,5,0.01,0.8,1.0,0.7203038548752835
100,5,0.01,1.0,0.6,0.7063673469387755
100,5,0.01,1.0,0.8,0.7041904761904761
100,5,0.01,1.0,1.0,0.7069659863945578
100,5,0.1,0.6,0.6,0.6936825396825396
100,5,0.1,0.6,0.8,0.7178185941043085
100,5,0.1,0.6,1.0,0.7123083900226758
100,5,0.1,0.8,0.6,0.6970430839002267
100,5,0.1,0.8,0.8,0.70221768707483
100,5,0.1,0.8,1.0,0.6996780045351474
100,5,0.1,1.0,0.6,0.6850839002267575
100,5,0.1,1.0,0.8,0.7010566893424036
100,5,0.1,1.0,1.0,0.6909886621315193
100,5,0.2,0.6,0.6,0.6736643990929705
100,5,0.2,0.6,0.8,0.6767437641723355
100,5,0.2,0.6,1.0,0.6846031746031745
100,5,0.2,0.8,0.6,0.7032607709750567
100,5,0.2,0.8,0.8,0.6915555555555557
100,5,0.2,0.8,1.0,0.6978730158730159
100,5,0.2,1.0,0.6,0.6885306122448979
100,5,0.2,1.0,0.8,0.6952018140589569
100,5,0.2,1.0,1.0,0.6866712018140589
100,7,0.01,0.6,0.6,0.7100816326530612
100,7,0.01,0.6,0.8,0.7198321995464851
100,7,0.01,0.6,1.0,0.7231836734693877
100,7,0.01,0.8,0.6,0.7158004535147392
100,7,0.01,0.8,0.8,0.7115011337868481
100,7,0.01,0.8,1.0,0.7121451247165533
100,7,0.01,1.0,0.6,0.6971609977324262
100,7,0.01,1.0,0.8,0.689297052154195
100,7,0.01,1.0,1.0,0.6975555555555556
100,7,0.1,0.6,0.6,0.6948208616780045
100,7,0.1,0.6,0.8,0.6970113378684808
100,7,0.1,0.6,1.0,0.6982403628117914
100,7,0.1,0.8,0.6,0.6887120181405895
100,7,0.1,0.8,0.8,0.7026213151927438
100,7,0.1,0.8,1.0,0.6916417233560092
100,7,0.1,1.0,0.6,0.6836598639455783
100,7,0.1,1.0,0.8,0.6853151927437642
100,7,0.1,1.0,1.0,0.6989659863945579
100,7,0.2,0.6,0.6,0.6903492063492063
100,7,0.2,0.6,0.8,0.6785578231292517
