n_estimators,max_depth,learning_rate,subsample,colsample_bytree,avg AUC score
100,3,0.01,0.6,0.6,0.8951994590939824
100,3,0.01,0.6,0.8,0.9039891818796484
100,3,0.01,0.6,1.0,0.8997971602434076
100,3,0.01,0.8,0.6,0.9162947937795808
100,3,0.01,0.8,0.8,0.9099391480730223
100,3,0.01,0.8,1.0,0.8993914807302231
100,3,0.01,1.0,0.6,0.9196754563894523
100,3,0.01,1.0,0.8,0.9261663286004057
100,3,0.01,1.0,1.0,0.9369844489519947
100,3,0.1,0.6,0.6,0.9359026369168357
100,3,0.1,0.6,0.8,0.9367139959432049
100,3,0.1,0.6,1.0,0.928735632183908
100,3,0.1,0.8,0.6,0.9281947261663286
100,3,0.1,0.8,0.8,0.9330628803245437
100,3,0.1,0.8,1.0,0.9380662609871535
100,3,0.1,1.0,0.6,0.9400946585530763
100,3,0.1,1.0,0.8,0.939553752535497
100,3,0.1,1.0,1.0,0.9348208248816767
100,3,0.2,0.6,0.6,0.9403651115618661
100,3,0.2,0.6,0.8,0.9372549019607843
100,3,0.2,0.6,1.0,0.9514536849222448
100,3,0.2,0.8,0.6,0.9430696416497633
100,3,0.2,0.8,0.8,0.9422582826233942
100,3,0.2,0.8,1.0,0.9333333333333333
100,3,0.2,1.0,0.6,0.9436105476673428
100,3,0.2,1.0,0.8,0.9409060175794456
100,3,0.2,1.0,1.0,0.9359026369168357
100,5,0.01,0.6,0.6,0.9134550371872887
100,5,0.01,0.6,0.8,0.905341446923597
100,5,0.01,0.6,1.0,0.9027721433400946
100,5,0.01,0.8,0.6,0.9157538877620014
100,5,0.01,0.8,0.8,0.9118323191345503
100,5,0.01,0.8,1.0,0.9022312373225152
100,5,0.01,1.0,0.6,0.91710615280595
100,5,0.01,1.0,0.8,0.925895875591616
100,5,0.01,1.0,1.0,0.9310344827586208
100,5,0.1,0.6,0.6,0.9319810682893848
100,5,0.1,0.6,0.8,0.9341446923597024
100,5,0.1,0.6,1.0,0.9319810682893848
100,5,0.1,0.8,0.6,0.9336037863421229
100,5,0.1,0.8,0.8,0.9426639621365788
100,5,0.1,0.8,1.0,0.9295469912102772
100,5,0.1,1.0,0.6,0.9388776200135227
100,5,0.1,1.0,0.8,0.9400946585530765
100,5,0.1,1.0,1.0,0.9368492224475997
100,5,0.2,0.6,0.6,0.9425287356321839
100,5,0.2,0.6,0.8,0.9448275862068966
100,5,0.2,0.6,1.0,0.9406355645706559
100,5,0.2,0.8,0.6,0.9364435429344151
100,5,0.2,0.8,0.8,0.9411764705882353
100,5,0.2,0.8,1.0,0.9253549695740364
100,5,0.2,1.0,0.6,0.9352265043948614
100,5,0.2,1.0,0.8,0.9432048681541582
100,5,0.2,1.0,1.0,0.9359026369168357
100,7,0.01,0.6,0.6,0.9131845841784989
100,7,0.01,0.6,0.8,0.9054766734279919
100,7,0.01,0.6,1.0,0.9029073698444895
100,7,0.01,0.8,0.6,0.915077755240027
100,7,0.01,0.8,0.8,0.9114266396213657
100,7,0.01,0.8,1.0,0.90236646382691
100,7,0.01,1.0,0.6,0.9184584178498986
100,7,0.01,1.0,0.8,0.9263015551048005
100,7,0.01,1.0,1.0,0.9310344827586208
100,7,0.1,0.6,0.6,0.9314401622718053
100,7,0.1,0.6,0.8,0.9360378634212305
100,7,0.1,0.6,1.0,0.9329276538201488
100,7,0.1,0.8,0.6,0.9338742393509127
100,7,0.1,0.8,0.8,0.9299526707234618
100,7,0.1,0.8,1.0,0.9263015551048005
100,7,0.1,1.0,0.6,0.9411764705882353
100,7,0.1,1.0,0.8,0.9446923597025016
100,7,0.1,1.0,1.0,0.9365787694388099
100,7,0.2,0.6,0.6,0.9387423935091278
100,7,0.2,0.6,0.8,0.9478025693035835
100,7,0.2,0.6,1.0,0.9411764705882353
100,7,0.2,0.8,0.6,0.9340094658553075
100,7,0.2,0.8,0.8,0.9371196754563894
100,7,0.2,0.8,1.0,0.9292765382014875
100,7,0.2,1.0,0.6,0.9330628803245435
100,7,0.2,1.0,0.8,0.9390128465179175
100,7,0.2,1.0,1.0,0.9363083164300202
200,3,0.01,0.6,0.6,0.9052062204192022
200,3,0.01,0.6,0.8,0.9046653144016227
200,3,0.01,0.6,1.0,0.9065584854631508
200,3,0.01,0.8,0.6,0.9093982420554428
200,3,0.01,0.8,0.8,0.9033130493576741
200,3,0.01,0.8,1.0,0.9054766734279919
200,3,0.01,1.0,0.6,0.9134550371872886
200,3,0.01,1.0,0.8,0.9168356997971602
200,3,0.01,1.0,1.0,0.9199459093982421
200,3,0.1,0.6,0.6,0.9427991886409736
200,3,0.1,0.6,0.8,0.9429344151453685
200,3,0.1,0.6,1.0,0.9357674104124409
200,3,0.1,0.8,0.6,0.9315753887762002
200,3,0.1,0.8,0.8,0.9323867478025692
200,3,0.1,0.8,1.0,0.9392832995267072
200,3,0.1,1.0,0.6,0.9392832995267073
200,3,0.1,1.0,0.8,0.9407707910750507
200,3,0.1,1.0,1.0,0.9329276538201488
200,3,0.2,0.6,0.6,0.9429344151453685
200,3,0.2,0.6,0.8,0.9388776200135226
200,3,0.2,0.6,1.0,0.9496957403651116
200,3,0.2,0.8,0.6,0.9461798512508451
200,3,0.2,0.8,0.8,0.9455037187288708
200,3,0.2,0.8,1.0,0.9376605814739689
200,3,0.2,1.0,0.6,0.9495605138607166
200,3,0.2,1.0,0.8,0.9468559837728194
200,3,0.2,1.0,1.0,0.9411764705882353
200,5,0.01,0.6,0.6,0.9080459770114943
200,5,0.01,0.6,0.8,0.9085868830290736
200,5,0.01,0.6,1.0,0.9115618661257607
200,5,0.01,0.8,0.6,0.9114266396213657
200,5,0.01,0.8,0.8,0.9027721433400947
200,5,0.01,0.8,1.0,0.9069641649763354
200,5,0.01,1.0,0.6,0.9167004732927654
200,5,0.01,1.0,0.8,0.9121027721433401
200,5,0.01,1.0,1.0,0.8788370520622042
200,5,0.1,0.6,0.6,0.9367139959432048
200,5,0.1,0.6,0.8,0.9417173766058147
200,5,0.1,0.6,1.0,0.9421230561189993
200,5,0.1,0.8,0.6,0.9367139959432048
200,5,0.1,0.8,0.8,0.9413116970926302
200,5,0.1,0.8,1.0,0.9329276538201488
200,5,0.1,1.0,0.6,0.9361730899256253
200,5,0.1,1.0,0.8,0.9387423935091278
200,5,0.1,1.0,1.0,0.9333333333333332
200,5,0.2,0.6,0.6,0.9422582826233942
200,5,0.2,0.6,0.8,0.9452332657200812
200,5,0.2,0.6,1.0,0.9402298850574713
200,5,0.2,0.8,0.6,0.9406355645706558
200,5,0.2,0.8,0.8,0.943475321162948
200,5,0.2,0.8,1.0,0.9279242731575389
200,5,0.2,1.0,0.6,0.9415821501014199
200,5,0.2,1.0,0.8,0.9441514536849223
200,5,0.2,1.0,1.0,0.9390128465179175
200,7,0.01,0.6,0.6,0.9091277890466531
200,7,0.01,0.6,0.8,0.9091277890466531
200,7,0.01,0.6,1.0,0.9115618661257606
200,7,0.01,0.8,0.6,0.9122379986477349
200,7,0.01,0.8,0.8,0.9026369168356998
200,7,0.01,0.8,1.0,0.9072346179851251
200,7,0.01,1.0,0.6,0.9177822853279243
200,7,0.01,1.0,0.8,0.9119675456389452
200,7,0.01,1.0,1.0,0.8788370520622042
200,7,0.1,0.6,0.6,0.9354969574036511
200,7,0.1,0.6,0.8,0.9406355645706559
200,7,0.1,0.6,1.0,0.9410412440838404
200,7,0.1,0.8,0.6,0.9373901284651791
200,7,0.1,0.8,0.8,0.9334685598377281
200,7,0.1,0.8,1.0,0.929817444219067
200,7,0.1,1.0,0.6,0.9356321839080459
200,7,0.1,1.0,0.8,0.9410412440838404
200,7,0.1,1.0,1.0,0.9330628803245435
200,7,0.2,0.6,0.6,0.9394185260311021
200,7,0.2,0.6,0.8,0.94631507775524
200,7,0.2,0.6,1.0,0.9398242055442867
200,7,0.2,0.8,0.6,0.9399594320486815
200,7,0.2,0.8,0.8,0.9380662609871535
200,7,0.2,0.8,1.0,0.9318458417849897
200,7,0.2,1.0,0.6,0.9400946585530765
200,7,0.2,1.0,0.8,0.9407707910750508
200,7,0.2,1.0,1.0,0.9390128465179175
300,3,0.01,0.6,0.6,0.9188640973630832
300,3,0.01,0.6,0.8,0.9149425287356322
300,3,0.01,0.6,1.0,0.9085868830290736
300,3,0.01,0.8,0.6,0.9176470588235293
300,3,0.01,0.8,0.8,0.9053414469235971
300,3,0.01,0.8,1.0,0.9057471264367816
300,3,0.01,1.0,0.6,0.9188640973630832
300,3,0.01,1.0,0.8,0.9146720757268424
300,3,0.01,1.0,1.0,0.9244083840432725
300,3,0.1,0.6,0.6,0.9452332657200812
300,3,0.1,0.6,0.8,0.9461798512508451
300,3,0.1,0.6,1.0,0.9365787694388099
300,3,0.1,0.8,0.6,0.9329276538201488
300,3,0.1,0.8,0.8,0.9371196754563895
300,3,0.1,0.8,1.0,0.9426639621365788
300,3,0.1,1.0,0.6,0.9433400946585531
300,3,0.1,1.0,0.8,0.942528735632184
300,3,0.1,1.0,1.0,0.9361730899256254
300,3,0.2,0.6,0.6,0.9422582826233942
300,3,0.2,0.6,0.8,0.9396889790398917
300,3,0.2,0.6,1.0,0.9510480054090602
300,3,0.2,0.8,0.6,0.947261663286004
300,3,0.2,0.8,0.8,0.9465855307640296
300,3,0.2,0.8,1.0,0.9380662609871535
300,3,0.2,1.0,0.6,0.9496957403651116
300,3,0.2,1.0,0.8,0.9468559837728194
300,3,0.2,1.0,1.0,0.9411764705882353
300,5,0.01,0.6,0.6,0.9254901960784314
300,5,0.01,0.6,0.8,0.9137254901960784
300,5,0.01,0.6,1.0,0.9107505070993914
300,5,0.01,0.8,0.6,0.914131169709263
300,5,0.01,0.8,0.8,0.9056118999323868
300,5,0.01,0.8,1.0,0.9085868830290738
300,5,0.01,1.0,0.6,0.9125084516565247
300,5,0.01,1.0,0.8,0.9173766058147397
300,5,0.01,1.0,1.0,0.9226504394861393
300,5,0.1,0.6,0.6,0.9409060175794456
300,5,0.1,0.6,0.8,0.9429344151453685
300,5,0.1,0.6,1.0,0.9417173766058147
300,5,0.1,0.8,0.6,0.9390128465179175
300,5,0.1,0.8,0.8,0.9421230561189993
300,5,0.1,0.8,1.0,0.9348208248816768
300,5,0.1,1.0,0.6,0.9392832995267071
300,5,0.1,1.0,0.8,0.940500338066261
300,5,0.1,1.0,1.0,0.9352265043948614
300,5,0.2,0.6,0.6,0.9421230561189993
300,5,0.2,0.6,0.8,0.9445571331981069
300,5,0.2,0.6,1.0,0.9402298850574713
300,5,0.2,0.8,0.6,0.9421230561189993
300,5,0.2,0.8,0.8,0.9436105476673428
300,5,0.2,0.8,1.0,0.9281947261663286
300,5,0.2,1.0,0.6,0.9415821501014199
300,5,0.2,1.0,0.8,0.9441514536849223
300,5,0.2,1.0,1.0,0.9390128465179175
300,7,0.01,0.6,0.6,0.9246788370520622
300,7,0.01,0.6,0.8,0.9125084516565247
300,7,0.01,0.6,1.0,0.9112914131169709
300,7,0.01,0.8,0.6,0.9152129817444219
300,7,0.01,0.8,0.8,0.9058823529411764
300,7,0.01,0.8,1.0,0.9096686950642325
300,7,0.01,1.0,0.6,0.913049357674104
300,7,0.01,1.0,0.8,0.9176470588235294
300,7,0.01,1.0,1.0,0.9226504394861393
300,7,0.1,0.6,0.6,0.9377958079783637
300,7,0.1,0.6,0.8,0.9432048681541583
300,7,0.1,0.6,1.0,0.9409060175794456
300,7,0.1,0.8,0.6,0.9373901284651791
300,7,0.1,0.8,0.8,0.9354969574036511
300,7,0.1,0.8,1.0,0.931710615280595
300,7,0.1,1.0,0.6,0.938471940500338
300,7,0.1,1.0,0.8,0.9417173766058147
300,7,0.1,1.0,1.0,0.9349560513860716
300,7,0.2,0.6,0.6,0.939553752535497
300,7,0.2,0.6,0.8,0.9467207572684245
300,7,0.2,0.6,1.0,0.9399594320486816
300,7,0.2,0.8,0.6,0.9410412440838405
300,7,0.2,0.8,0.8,0.9369844489519945
300,7,0.2,0.8,1.0,0.9329276538201488
300,7,0.2,1.0,0.6,0.9400946585530765
300,7,0.2,1.0,0.8,0.9407707910750508
300,7,0.2,1.0,1.0,0.9390128465179175
