n_estimators,max_depth,learning_rate,subsample,colsample_bytree,avg AUC score
100,3,0.01,0.6,0.6,0.806678281068525
100,3,0.01,0.6,0.8,0.8048780487804879
100,3,0.01,0.6,1.0,0.8139953542392567
100,3,0.01,0.8,0.6,0.8109756097560975
100,3,0.01,0.8,0.8,0.8065040650406505
100,3,0.01,0.8,1.0,0.7991869918699186
100,3,0.01,1.0,0.6,0.787979094076655
100,3,0.01,1.0,0.8,0.7828687572590012
100,3,0.01,1.0,1.0,0.7724157955865274
100,3,0.1,0.6,0.6,0.8223577235772358
100,3,0.1,0.6,0.8,0.8129500580720093
100,3,0.1,0.6,1.0,0.8231707317073171
100,3,0.1,0.8,0.6,0.8086527293844367
100,3,0.1,0.8,0.8,0.8057491289198606
100,3,0.1,0.8,1.0,0.7961091753774681
100,3,0.1,1.0,0.6,0.7983739837398373
100,3,0.1,1.0,0.8,0.8103948896631823
100,3,0.1,1.0,1.0,0.8035423925667827
100,3,0.2,0.6,0.6,0.7950058072009291
100,3,0.2,0.6,0.8,0.8020325203252032
100,3,0.2,0.6,1.0,0.8109756097560975
100,3,0.2,0.8,0.6,0.8030778164924506
100,3,0.2,0.8,0.8,0.8058072009291521
100,3,0.2,0.8,1.0,0.8073170731707316
100,3,0.2,1.0,0.6,0.8135307781649245
100,3,0.2,1.0,0.8,0.8072590011614401
100,3,0.2,1.0,1.0,0.7980836236933798
100,5,0.01,0.6,0.6,0.8066202090592335
100,5,0.01,0.6,0.8,0.8087688734030198
100,5,0.01,0.6,1.0,0.8141695702671313
100,5,0.01,0.8,0.6,0.8051684088269454
100,5,0.01,0.8,0.8,0.7986643437862951
100,5,0.01,0.8,1.0,0.803774680603949
100,5,0.01,1.0,0.6,0.8092915214866434
100,5,0.01,1.0,0.8,0.7991289198606271
100,5,0.01,1.0,1.0,0.7896051103368177
100,5,0.1,0.6,0.6,0.8156213704994193
100,5,0.1,0.6,0.8,0.8144018583042973
100,5,0.1,0.6,1.0,0.8152148664343788
100,5,0.1,0.8,0.6,0.8090592334494774
100,5,0.1,0.8,0.8,0.8178281068524972
100,5,0.1,0.8,1.0,0.8047038327526133
100,5,0.1,1.0,0.6,0.810569105691057
100,5,0.1,1.0,0.8,0.7941347270615563
100,5,0.1,1.0,1.0,0.7980836236933798
100,5,0.2,0.6,0.6,0.7988385598141695
100,5,0.2,0.6,0.8,0.7973867595818815
100,5,0.2,0.6,1.0,0.8184668989547037
100,5,0.2,0.8,0.6,0.798896631823461
100,5,0.2,0.8,0.8,0.7937862950058071
100,5,0.2,0.8,1.0,0.8089430894308943
100,5,0.2,1.0,0.6,0.8060394889663183
100,5,0.2,1.0,0.8,0.808130081300813
100,5,0.2,1.0,1.0,0.7819976771196283
100,7,0.01,0.6,0.6,0.8049941927990707
100,7,0.01,0.6,0.8,0.8036585365853658
100,7,0.01,0.6,1.0,0.810917537746806
100,7,0.01,0.8,0.6,0.8019744483159117
100,7,0.01,0.8,0.8,0.7978513356562138
100,7,0.01,0.8,1.0,0.8047619047619047
100,7,0.01,1.0,0.6,0.8131242740998839
100,7,0.01,1.0,0.8,0.8079558652729385
100,7,0.01,1.0,1.0,0.7885598141695702
100,7,0.1,0.6,0.6,0.8120789779326365
100,7,0.1,0.6,0.8,0.8085365853658536
100,7,0.1,0.6,1.0,0.815040650406504
100,7,0.1,0.8,0.6,0.8045296167247387
100,7,0.1,0.8,0.8,0.8099883855981418
100,7,0.1,0.8,1.0,0.8188734030197444
100,7,0.1,1.0,0.6,0.8101626016260163
100,7,0.1,1.0,0.8,0.7969802555168408
100,7,0.1,1.0,1.0,0.8074912891986062
100,7,0.2,0.6,0.6,0.7983739837398373
100,7,0.2,0.6,0.8,0.808130081300813
100,7,0.2,0.6,1.0,0.8176538908246224
100,7,0.2,0.8,0.6,0.8085365853658536
100,7,0.2,0.8,0.8,0.8048199767711962
100,7,0.2,0.8,1.0,0.7865853658536585
100,7,0.2,1.0,0.6,0.8095818815331011
100,7,0.2,1.0,0.8,0.8089430894308943
100,7,0.2,1.0,1.0,0.8063298490127758
200,3,0.01,0.6,0.6,0.812253193960511
200,3,0.01,0.6,0.8,0.8171312427409989
200,3,0.01,0.6,1.0,0.8227642276422763
200,3,0.01,0.8,0.6,0.8185249709639953
200,3,0.01,0.8,0.8,0.8154471544715446
200,3,0.01,0.8,1.0,0.8110917537746806
200,3,0.01,1.0,0.6,0.8079558652729385
200,3,0.01,1.0,0.8,0.8023809523809524
200,3,0.01,1.0,1.0,0.7946573751451801
200,3,0.1,0.6,0.6,0.8092915214866434
200,3,0.1,0.6,0.8,0.8109756097560976
200,3,0.1,0.6,1.0,0.8165505226480836
200,3,0.1,0.8,0.6,0.7963414634146341
200,3,0.1,0.8,0.8,0.8092334494773519
200,3,0.1,0.8,1.0,0.7884436701509873
200,3,0.1,1.0,0.6,0.7976190476190474
200,3,0.1,1.0,0.8,0.8057491289198606
200,3,0.1,1.0,1.0,0.8006387921022067
200,3,0.2,0.6,0.6,0.7969802555168408
200,3,0.2,0.6,0.8,0.8035423925667828
200,3,0.2,0.6,1.0,0.8108594657375146
200,3,0.2,0.8,0.6,0.797560975609756
200,3,0.2,0.8,0.8,0.7999419279907085
200,3,0.2,0.8,1.0,0.8007549361207896
200,3,0.2,1.0,0.6,0.8107433217189315
200,3,0.2,1.0,0.8,0.8065621370499418
200,3,0.2,1.0,1.0,0.8013937282229965
200,5,0.01,0.6,0.6,0.8139953542392566
200,5,0.01,0.6,0.8,0.8166666666666667
200,5,0.01,0.6,1.0,0.8217189314750291
200,5,0.01,0.8,0.6,0.8138792102206736
200,5,0.01,0.8,0.8,0.809465737514518
200,5,0.01,0.8,1.0,0.811033681765389
200,5,0.01,1.0,0.6,0.8116144018583044
200,5,0.01,1.0,0.8,0.8069686411149827
200,5,0.01,1.0,1.0,0.7995354239256678
200,5,0.1,0.6,0.6,0.8115563298490128
200,5,0.1,0.6,0.8,0.8126016260162601
200,5,0.1,0.6,1.0,0.8138792102206736
200,5,0.1,0.8,0.6,0.8062137049941928
200,5,0.1,0.8,0.8,0.8104529616724737
200,5,0.1,0.8,1.0,0.8023228803716609
200,5,0.1,1.0,0.6,0.8094657375145179
200,5,0.1,1.0,0.8,0.7949477351916376
200,5,0.1,1.0,1.0,0.8008130081300813
200,5,0.2,0.6,0.6,0.8017421602787456
200,5,0.2,0.6,0.8,0.7987804878048781
200,5,0.2,0.6,1.0,0.8132984901277583
200,5,0.2,0.8,0.6,0.794541231126597
200,5,0.2,0.8,0.8,0.7943089430894309
200,5,0.2,0.8,1.0,0.8052845528455284
200,5,0.2,1.0,0.6,0.8090592334494774
200,5,0.2,1.0,0.8,0.8076074332171892
200,5,0.2,1.0,1.0,0.78664343786295
200,7,0.01,0.6,0.6,0.8130662020905922
200,7,0.01,0.6,0.8,0.8106852497096398
200,7,0.01,0.6,1.0,0.8174216027874562
200,7,0.01,0.8,0.6,0.8119628339140534
200,7,0.01,0.8,0.8,0.8058072009291523
200,7,0.01,0.8,1.0,0.8090011614401859
200,7,0.01,1.0,0.6,0.8152148664343786
200,7,0.01,1.0,0.8,0.8107433217189315
200,7,0.01,1.0,1.0,0.8064459930313588
200,7,0.1,0.6,0.6,0.8165505226480837
200,7,0.1,0.6,0.8,0.8063298490127758
200,7,0.1,0.6,1.0,0.8153310104529616
200,7,0.1,0.8,0.6,0.801219512195122
200,7,0.1,0.8,0.8,0.8086527293844367
200,7,0.1,0.8,1.0,0.8173635307781649
200,7,0.1,1.0,0.6,0.8102206736353078
200,7,0.1,1.0,0.8,0.7962253193960511
200,7,0.1,1.0,1.0,0.8030197444831592
200,7,0.2,0.6,0.6,0.8005807200929151
200,7,0.2,0.6,0.8,0.8137630662020906
200,7,0.2,0.6,1.0,0.8127177700348431
200,7,0.2,0.8,0.6,0.8023809523809523
200,7,0.2,0.8,0.8,0.803019744483159
200,7,0.2,0.8,1.0,0.7843205574912893
200,7,0.2,1.0,0.6,0.8086527293844367
200,7,0.2,1.0,0.8,0.8091463414634147
200,7,0.2,1.0,1.0,0.800232288037166
300,3,0.01,0.6,0.6,0.8171893147502903
300,3,0.01,0.6,0.8,0.8208478513356563
300,3,0.01,0.6,1.0,0.8275842044134728
300,3,0.01,0.8,0.6,0.8177700348432055
300,3,0.01,0.8,0.8,0.8160859465737514
300,3,0.01,0.8,1.0,0.8132984901277583
300,3,0.01,1.0,0.6,0.8070267131242741
300,3,0.01,1.0,0.8,0.8088850174216028
300,3,0.01,1.0,1.0,0.8068524970963996
300,3,0.1,0.6,0.6,0.8045876887340302
300,3,0.1,0.6,0.8,0.8060975609756098
300,3,0.1,0.6,1.0,0.8118466898954704
300,3,0.1,0.8,0.6,0.7915795586527293
300,3,0.1,0.8,0.8,0.8073170731707316
300,3,0.1,0.8,1.0,0.7870499419279907
300,3,0.1,1.0,0.6,0.7965737514518003
300,3,0.1,1.0,0.8,0.8038908246225319
300,3,0.1,1.0,1.0,0.7972706155632985
300,3,0.2,0.6,0.6,0.7880081300813008
300,3,0.2,0.6,0.8,0.7979094076655052
300,3,0.2,0.6,1.0,0.8006387921022068
300,3,0.2,0.8,0.6,0.7956445993031358
300,3,0.2,0.8,0.8,0.7992450638792101
300,3,0.2,0.8,1.0,0.8004645760743322
300,3,0.2,1.0,0.6,0.8090011614401859
300,3,0.2,1.0,0.8,0.8054006968641114
300,3,0.2,1.0,1.0,0.8020905923344948
300,5,0.01,0.6,0.6,0.8159117305458767
300,5,0.01,0.6,0.8,0.8140534262485483
300,5,0.01,0.6,1.0,0.8226480836236933
300,5,0.01,0.8,0.6,0.815156794425087
300,5,0.01,0.8,0.8,0.8124274099883855
300,5,0.01,0.8,1.0,0.8137630662020906
300,5,0.01,1.0,0.6,0.8136469221835075
300,5,0.01,1.0,0.8,0.8135307781649245
300,5,0.01,1.0,1.0,0.8094076655052266
300,5,0.1,0.6,0.6,0.80267131242741
300,5,0.1,0.6,0.8,0.8086527293844367
300,5,0.1,0.6,1.0,0.8077816492450639
300,5,0.1,0.8,0.6,0.8037166085946574
300,5,0.1,0.8,0.8,0.8078397212543553
300,5,0.1,0.8,1.0,0.7988385598141695
300,5,0.1,1.0,0.6,0.8073751451800233
300,5,0.1,1.0,0.8,0.7950058072009291
300,5,0.1,1.0,1.0,0.798664343786295
300,5,0.2,0.6,0.6,0.7941637630662022
300,5,0.2,0.6,0.8,0.791869918699187
300,5,0.2,0.6,1.0,0.8044134727061557
300,5,0.2,0.8,0.6,0.7952380952380952
300,5,0.2,0.8,0.8,0.792334494773519
300,5,0.2,0.8,1.0,0.8065040650406504
300,5,0.2,1.0,0.6,0.805458768873403
300,5,0.2,1.0,0.8,0.8070267131242742
300,5,0.2,1.0,1.0,0.7878048780487804
300,7,0.01,0.6,0.6,0.8181184668989546
300,7,0.01,0.6,0.8,0.8111498257839721
300,7,0.01,0.6,1.0,0.8169570267131243
300,7,0.01,0.8,0.6,0.8127177700348432
300,7,0.01,0.8,0.8,0.8098141695702672
300,7,0.01,0.8,1.0,0.8101626016260163
300,7,0.01,1.0,0.6,0.8211962833914054
300,7,0.01,1.0,0.8,0.8181184668989547
300,7,0.01,1.0,1.0,0.8146341463414635
300,7,0.1,0.6,0.6,0.8088269454123113
300,7,0.1,0.6,0.8,0.8020325203252033
300,7,0.1,0.6,1.0,0.8088850174216028
300,7,0.1,0.8,0.6,0.8
300,7,0.1,0.8,0.8,0.806678281068525
300,7,0.1,0.8,1.0,0.814924506387921
300,7,0.1,1.0,0.6,0.8083623693379792
300,7,0.1,1.0,0.8,0.796457607433217
300,7,0.1,1.0,1.0,0.8023809523809524
300,7,0.2,0.6,0.6,0.7936701509872242
300,7,0.2,0.6,0.8,0.8080139372822301
300,7,0.2,0.6,1.0,0.8045876887340302
300,7,0.2,0.8,0.6,0.8015679442508711
300,7,0.2,0.8,0.8,0.8002903600464577
300,7,0.2,0.8,1.0,0.7843205574912891
300,7,0.2,1.0,0.6,0.8080720092915216
300,7,0.2,1.0,0.8,0.8096399535423926
300,7,0.2,1.0,1.0,0.8008130081300814
