trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
2,0.9366329980814211,132,7,0.2308802853638051,0.8921488430105962,0.5548653028097758,0.46187137213439516,0.274225013691296,10,1.1860415900547916,0.007751375695334126,0.0029987096663904884
0,0.9442749775344129,190,7,0.04057374014821194,0.803813805644381,0.30079451748892566,0.30282476599979447,0.7535196415177766,7,2.18188811427074,0.42803894981286816,0.0007689727296473442
9,0.9445119419156895,426,4,0.012740743775069875,0.3468194597792147,0.9454018594638836,0.24447627013406567,0.6170063603300817,5,4.493752479005967,0.00033789899419004235,0.0013619629266567695
5,0.9351972042630065,864,8,0.2674079348363484,0.8880181286431927,0.9345658017446038,0.5240346445320565,0.5524754447548988,10,2.4542806317231314,0.00027110165670346796,2.304121318183047
10,0.9440065958750985,210,9,0.021692450929392447,0.9460747487951255,0.5338076844580607,0.2783475576929099,0.6140889943292867,7,3.2457846618446373,0.0002925000068932511,0.06600813853380978
1,0.9444886649103298,388,9,0.02010610940044376,0.4301083162961379,0.7267340009049276,0.37875826529605466,0.6106032779286491,6,3.1699288463685154,0.5314050256998661,0.005145700561205484
3,0.94401179625699,623,4,0.021761882623714934,0.2442379155598239,0.9352344674625545,0.9885954097708037,0.6642542961748154,10,1.4102131462557805,0.00011630035215887289,0.001278025104541873
6,0.9447127885332696,642,4,0.007511531322975987,0.6573307245583702,0.42877595707333316,0.9040316147777514,0.7818188195450567,6,2.4090060223476533,0.004872283644336313,0.011122134704785368
8,0.9372441217473375,644,5,0.06036332439376841,0.23801818209325676,0.49455082917136955,0.7773063405217135,0.866676816354227,5,3.770505199267614,0.0004708243783302259,0.0008955545928949937
12,0.9416844724695247,516,4,0.01160134029626391,0.7734452371451599,0.3736569759839606,0.24354731068898872,0.26792872855623945,3,1.9890021788332395,0.0028907860435313463,0.08930372505402911
7,0.9390565670261808,815,7,0.10338459557473861,0.6568067005099487,0.85325599499835,0.6524244941405914,0.597005005068263,1,0.5822985852601725,1.2480721318264765,0.005137087631267467
11,0.9407757112130148,909,9,0.0654988257181117,0.7611615288496361,0.26462267823450497,0.332850571673488,0.8581326224070556,3,0.8603162779097617,0.0063217750418016975,0.00019923817037128348
14,0.9408354049805487,257,7,0.06160192996903107,0.8614521430122533,0.7068566669399674,0.8949263411552354,0.8657059545438375,10,0.2169474808517058,0.5010176650816495,0.018359797850873744
15,0.9425744443068946,336,5,0.005454230824051646,0.8223597128502702,0.8056580121246818,0.6887049909727492,0.33892573247695873,4,1.931468644773759,0.012292228418618992,0.0733443971696208
