trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
4,0.8977306761291676,142,5,0.048015824865003116,0.5524962135391919,0.5556676417938443,0.3473328819434731,0.6837136338108254,7,1.048595940157494,0.00036741139840566826,0.0005083360841988221
9,0.8938972588927443,177,6,0.03796036429592832,0.26912375591489196,0.6477016933461696,0.5615291729883859,0.729090223544235,7,1.468596393819922,0.0003418600802025528,0.0005211935654993261
7,0.896675134234808,288,6,0.06619807694925925,0.33095038424972323,0.8301097641318271,0.5983029190584496,0.9200951098804662,3,3.5148209809880764,2.192343681902543,0.0015762304969821487
8,0.8857347446941887,549,6,0.03956668123951248,0.2135646068650111,0.24152011446290933,0.829763148214511,0.8651072040406573,9,2.5891605204279458,5.453278761168125,0.22171479768508673
5,0.8905413940120317,316,8,0.00531041185404946,0.7750980656215467,0.602986801589349,0.2565485001430429,0.8921165171088553,9,2.6339460948224995,3.8948578219180585,0.19223837132042357
6,0.8988414000660683,563,7,0.040869231116168483,0.8567779571795033,0.3580099676134352,0.646497998882233,0.3719139547318633,2,2.425446723622822,0.07486315276878125,0.0004658866606248411
10,0.8965579906776957,475,3,0.16110697751397574,0.9954018821693009,0.370281097803806,0.459644775395132,0.7886763775442985,4,2.4604065578573326,0.0013702966537400745,0.013031119324275697
0,0.8969933971623201,634,5,0.021828723179867286,0.6188462170836508,0.7871086874677758,0.546023800678307,0.48724203431117347,1,1.9118141951996743,9.542674477656094,0.06015253688467014
13,0.8833436860350432,238,3,0.15515025557592832,0.23035738513251502,0.9843799529694072,0.31935860580819836,0.6100326621545846,10,1.577669650488871,2.7422834855814298,0.0008193300831216697
12,0.8932096052384961,389,9,0.12845008676646874,0.686457194161335,0.5043526548377392,0.5216671772603108,0.6476463793201894,6,2.244618195220591,1.1794921528541404,0.000459829746549287
1,0.853263293460412,800,4,0.18996802808016144,0.2925402358471881,0.32571339604320526,0.5312762851443779,0.9198323874888046,8,0.7906256955493418,0.18326334857892135,0.014655940266018479
3,0.8985611604265593,430,9,0.012600989098530956,0.4922112079230416,0.7729840666196192,0.5992064841808611,0.5537105539487616,9,1.5942969020643094,0.07278393410619385,0.0006784403029774903
2,0.8946243078755263,954,9,0.03793745690498986,0.5239167678048788,0.44834452786470574,0.3467514103974829,0.5585859422533964,5,2.2206550617334337,0.00017879629271426456,0.44143081725850786
15,0.8881683662566301,442,5,0.10375021619907603,0.466446001118169,0.44617397687489113,0.594152363175378,0.40771126569831484,8,3.389678913174605,0.0001396795513241462,0.7443610561612325
11,0.8890884373737729,508,7,0.05268379692124814,0.42740834526755445,0.46337089428917394,0.3912150701724407,0.6580059656227166,9,2.145262921990488,0.3246138745979173,0.007670289514797982
14,0.894604580032297,870,3,0.11126711032771931,0.5538224326326041,0.5341565044681661,0.5023176042988227,0.6204899068244264,1,4.406720922052665,0.5748481453791114,0.0005300146877293487
18,0.8974180312777502,136,6,0.013962462441926877,0.5599942163717583,0.8352925464203675,0.79794435587208,0.7862327688789401,7,3.4144897141369706,1.63595543687931,0.00027233373261652624
17,0.9015172128942284,585,9,0.034375591298880084,0.6481473784460067,0.6687542212967392,0.5997216119867287,0.9015533306994775,7,3.3042108898678952,2.7524555935476465,0.3733136569316292
16,0.8982682827194381,589,9,0.005489557620050964,0.41103474711666393,0.6628076751016393,0.6110298403077,0.2963344805336961,1,4.533104345783727,0.19508170180227474,0.00024060698922793089
21,0.9017505063072054,731,10,0.011060798823438068,0.9882628346022241,0.7540285555601547,0.7441741659990287,0.20904240593843754,1,4.796825369077075,0.02706658290022342,0.00011275343493907958
22,0.9017543271766831,683,10,0.012025250553817255,0.9920201145288645,0.7220460288693107,0.7259405716424056,0.28104187730425456,1,4.884468821767103,0.029290376270723117,0.00010304522735783724
20,0.8958037734071681,930,8,0.014538721663802762,0.49234960229610747,0.43865728833169254,0.8390139373835422,0.20398568180428034,5,0.16255091342413408,0.0206203397834468,5.040622979208304
30,0.9006275353369043,725,10,0.009294727985066953,0.9873975809310466,0.6889121168664132,0.7505063153764687,0.22555880341816315,3,4.991179576311805,0.008251952260838209,7.579635800328718
27,0.8938555520229361,650,10,0.02031472200343743,0.8743343938348234,0.226809487986115,0.7152791464407225,0.23823994285960462,3,0.21362716207929422,0.010177685071868248,7.300150224868141
28,0.8928290393256356,703,10,0.022747608130369707,0.839540920200575,0.26080571203118735,0.7052193884972152,0.2399949797124047,3,0.06294878503369006,0.016038604135527424,4.094455678613085
33,0.888623043795102,733,10,0.2985678791429988,0.9060901198124396,0.9411914576140872,0.9488974993792126,0.32701895050529795,2,3.9280594492560765,0.002151570983232326,0.00010209849414680462
25,0.8962219185135787,672,10,0.012309451494760744,0.928169385219164,0.711658762324727,0.7510731902331259,0.20950027637175922,3,0.17299046193705747,0.03570963770856949,0.000100778905075778
31,0.9023310831787542,720,10,0.008495698269876242,0.9631406120657573,0.7125553910746202,0.7206671471149161,0.21669561714034194,3,4.96990149734179,0.00700216540188514,0.00012143103025209436
26,0.897518443298884,658,10,0.009120560685979164,0.8804766923389686,0.6845214962885096,0.6933061244010623,0.21258212733575266,3,0.043692504617467876,0.03752676212689648,0.00011332081265033433
32,0.9010487210687895,700,10,0.0218670266687011,0.9114990534643498,0.9217117287517502,0.9609330355207748,0.3164558032453286,2,3.934078999315567,0.005270402370543864,0.00010135427278772481
23,0.8974760198877689,674,10,0.013272950693321144,0.905282083506742,0.7810239470126011,0.756886959220157,0.20350560014318475,1,0.13774106751074577,0.03143382100925352,0.00010211142159250056
24,0.8959287211527129,692,10,0.013248502159654547,0.8706269057089915,0.7897166974648497,0.737999374302611,0.22630394051330016,1,0.07375570335686144,0.023054199613970715,0.00011769254923493609
