trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
0,0.889394351480402,117,4,0.017807819776572305,0.30375490784435677,0.7330400970807092,0.6922483991209711,0.26551320538698553,10,0.686853736911841,0.608422582866272,0.01311127707284224
3,0.8878050039486549,121,5,0.18853625478579952,0.8585506541902981,0.8355647156929927,0.3048286394367325,0.2353571473419548,10,0.1216997724718405,0.01552600376935549,0.6320862100510941
8,0.88796834640389,498,10,0.0331934997981695,0.2767054999694805,0.2189305104037474,0.31194561175955915,0.9487952574496094,6,2.435878351097685,6.022559863623235,0.4459905072002201
1,0.8984856415642973,254,8,0.05457692715392419,0.5477586729101223,0.6666603111186068,0.6564739834985559,0.7749951928978058,6,1.0806673028830627,4.774055153386176,0.7097489259714213
2,0.8848659723397116,856,3,0.2744328232204132,0.3265545032405177,0.9720034421165036,0.2801178606030327,0.7317665012195365,9,2.718942519873857,3.8165688269449203,0.02628260041901268
12,0.8951689366618231,342,3,0.16013955251313097,0.48859166530868436,0.38159741697643845,0.6219473080933775,0.5607289799649664,10,3.008094173216305,1.7413965030467389,0.9159497027859944
10,0.8963202324506826,338,7,0.04135100523032494,0.6308542899637892,0.5858446324904132,0.7950707036024308,0.6079051616113359,6,2.8163106308535104,0.006719263071453426,0.00022603157145895803
5,0.8925565073322869,640,10,0.03759847497700843,0.2686241238628568,0.9859346485876217,0.36419946939711684,0.5173826351301914,8,2.1770602779269375,0.00401471800212408,0.011309020559143004
11,0.8860938112511306,792,10,0.08519552690841359,0.2972531582673878,0.5134602583461214,0.6141389605889643,0.5038461527531035,9,2.9920222935162215,0.3572505393874557,0.00024077156604053514
4,0.8941852390179896,461,5,0.005384756691833617,0.27506781121307045,0.3885891652755767,0.9246150030474286,0.4552804568030193,1,2.0620406252177825,0.013036233550374341,1.4360887025076583
6,0.8689239101092013,853,8,0.23209483225778796,0.30301087852601444,0.6254252930106231,0.7897131057356235,0.37768429698090894,7,0.44874811181093155,0.0018080965603088557,7.0415192592110385
