trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
4,0.9355349744415268,158,5,0.20756561654912198,0.867037624613957,0.21001073836962159,0.43498773527822404,0.23945849158676236,9,0.11986245509329974,0.6684754514833988,0.7181810978969619
10,0.9398587136703543,231,7,0.08995355328618619,0.8008348105190518,0.268632160391115,0.30910107306817425,0.27425357589723903,10,4.51249124743217,0.007104363363991277,0.6868248812995433
2,0.935669734568459,258,9,0.08381295502329891,0.3193956116368651,0.36807308423176677,0.46249695107081434,0.262974007689386,1,1.941997823901647,0.0002756908691695011,0.00015076123359341814
6,0.9418855497281639,555,4,0.015724587293999975,0.35072337382878394,0.652322645453247,0.41773101470977186,0.4004076690541789,5,4.276114279756185,0.11961250294821489,0.07394019354220449
9,0.941364224749756,769,3,0.015057885455191638,0.9588661467153557,0.5946816558348821,0.7490447856058511,0.237670419699044,7,2.88311550077108,0.0004055638241626105,4.588535911797163
0,0.9369061605854968,173,9,0.005985046167381051,0.8479677674643242,0.6373796484462582,0.9907769169093759,0.4950639379235357,3,3.325219396438227,0.00012512735555677708,0.0001299590725166512
3,0.9399612894550928,564,6,0.029355116340676862,0.585732519316238,0.4470814478838103,0.9825514420119859,0.3130693292452403,3,3.538843205016925,0.006929494002504808,2.1680663350996356
5,0.9408940676468767,629,5,0.0062492729478562685,0.8537327677961057,0.4269339169091466,0.9466474641278373,0.6398128433037689,5,4.888685162943212,4.632411697258707,0.37298006463702665
15,0.9410496293013748,441,4,0.01333599784073468,0.5972670491982136,0.3393243301730624,0.32473918270849933,0.3300558293365642,9,1.7359618457977022,0.0002563925731528456,0.02010947516525305
8,0.9356330219386819,741,8,0.1234014262364374,0.6931710197395945,0.47632237130358146,0.47330453131797134,0.3563757904697644,5,0.03849280470462901,1.332896139189249,0.0339044858720886
16,0.9343107410918856,428,8,0.08928305361042733,0.5281654615712011,0.20018728397484153,0.839634672308256,0.4346255122269967,6,2.4370794696357754,0.00011794038116271838,0.014873204975159737
1,0.9413348738486288,848,7,0.006500797442618368,0.2578316695954352,0.30330381567848735,0.8054783110972322,0.7746448122388715,9,3.766514179124581,0.17963545455846383,0.0017616571238405463
7,0.9381091916556862,700,10,0.023708889998567195,0.9290747124493097,0.7904178899792811,0.9743231539370996,0.8781718243377181,8,2.6248786831997775,0.21852444392585885,0.0003546799195598206
14,0.9392255789158421,643,5,0.03699626943679571,0.6252678567763637,0.9532631003874412,0.6322978708784714,0.499560699240833,9,2.440543345231942,0.13740254725022333,3.7968439223255377
11,0.9247650555543345,888,7,0.18813591080348496,0.3143983350680124,0.5530855360624817,0.9005728046392062,0.740091417593411,7,0.23059099663279514,0.007927294583898825,3.3164737350069786
12,0.9407852822951595,572,9,0.0057944163854627175,0.6821757866497979,0.41849318614338826,0.5073071773626466,0.5034934752255711,6,1.570293446307166,0.0001594591728159861,0.15358643649770226
18,0.9395168681373718,221,10,0.009366046290784491,0.9529608579673592,0.3173272856461446,0.6304152025911709,0.9763131273502427,3,0.9450762228133147,2.3209351832010925,2.4388525769682463
13,0.9400540770837486,823,8,0.012978419264088324,0.33141582904389066,0.338947592482693,0.44925534884793383,0.8277654194005541,3,2.1077489526557036,0.21479751316162238,0.011530766947456826
20,0.9384673813951313,925,3,0.024967336777653577,0.20886176298245246,0.876591680425406,0.69368387103753,0.9004867277935704,7,3.7851223640387803,0.06607680370841093,6.433525905107111
21,0.9394163576859192,988,3,0.02693571869210862,0.9569778605782802,0.9092312175177726,0.6386809231482238,0.9971438349870987,7,2.800550246601068,0.014356538619085509,9.308244456455087
22,0.9417298127447158,890,3,0.017243186152529726,0.39971862859182705,0.6381199233157493,0.6422444812651008,0.5584114422741242,7,4.054980644255691,0.0066047645979968456,0.17330837471276878
27,0.9423299867002555,466,3,0.020212244801631245,0.4364050343889052,0.7190222602219067,0.21235596907611645,0.6164838707169291,5,4.161298241819884,0.002124832256055375,0.08197852196858246
24,0.9417795278946585,980,3,0.015406078859672073,0.4026243310667387,0.6978042033860004,0.6902847092311482,0.5924461798210402,4,4.159385606114319,0.001393643999317018,0.12674672004102397
25,0.9419794289882584,978,3,0.011801386413929358,0.4459649716111638,0.6932892919240803,0.696663251815055,0.20387561433362436,4,4.0284648610783975,0.0013381180363177337,8.177453194037668
29,0.9406796987840291,412,4,0.054188452257220326,0.4403659501006231,0.6920728048683308,0.20970722151185509,0.20164519057295738,5,4.453032236466149,0.0012154162230746893,0.10123483821977322
23,0.941538997447774,1000,3,0.013635245500932317,0.4074872048106821,0.6119823814950972,0.6571028246692254,0.5852270591786413,7,4.062741393606153,0.003926169545785737,9.450868106504739
26,0.9405842227781402,793,3,0.018916007368414874,0.42068255194219506,0.6454062292935937,0.7042864913605702,0.41717262567800156,4,4.174159091627349,0.0014668628528714228,0.08719427512128587
17,0.9416929247859885,943,7,0.005151517010972147,0.5293947889186054,0.815943373694105,0.7589284494283134,0.223072040026186,5,3.1006579411643336,0.2554532837951242,0.09707842955803272
