trial,score,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,min_child_weight,gamma,reg_alpha,reg_lambda
2,0.8824144393730948,303,3,0.18593323236987133,0.5148101493366545,0.2122611906340729,0.8692850585668128,0.9017178543024058,1,0.0793009362993502,0.0036323592457507587,0.000128043059295069
8,0.9079004591702509,616,3,0.025504368060014337,0.9358116391684577,0.417970198913433,0.5665497201912716,0.9420188739637044,10,3.452662517270097,0.008632524845505364,0.0001523413076095094
4,0.9015592401779564,598,8,0.017703060095261063,0.8384251244456588,0.5111767904998766,0.5234708109986004,0.3268271654076063,8,2.369636993603362,7.065498940691068,0.024738280620361302
7,0.8984833871121936,775,10,0.013108108169158134,0.3446485110861013,0.21608695462985691,0.3103444595087546,0.593914435015644,4,4.737588902384376,0.0002774487161932885,0.013878414084028925
0,0.9073075064915935,932,6,0.037903153148230624,0.884708342519779,0.4712896782602191,0.955477726504857,0.2422191968818532,5,4.173784370003993,0.002953041150317923,0.07750143882718438
9,0.9026808033034668,346,10,0.011518971263248032,0.4117385261756595,0.5876210848444264,0.8490567067393258,0.5152190598869825,9,3.2447511300034493,0.0029373064970911623,0.014155724581440337
6,0.9066060276038531,778,5,0.03679041257899982,0.8258883678196257,0.5672132540823439,0.9536356786925548,0.4872611775890596,1,4.395110587831046,0.012414655563242491,0.006829746941273421
1,0.9000799228622682,657,4,0.005334503742443889,0.5129033500320869,0.5287430252651116,0.34144695238376044,0.550390529855746,9,0.1167605692031759,0.003942086822526925,0.0023639667347655456
10,0.9033055105599306,786,4,0.02992826502933594,0.5958491512682523,0.267744458224306,0.2049630408393971,0.7116616070552935,1,3.3429199452052467,0.012379991648760694,0.01342240881229507
15,0.8950597424106219,233,6,0.14033718456653088,0.46867156901520635,0.7372598846943984,0.6592128082954112,0.36381598446003205,4,4.004706042552953,8.890854717050226,0.08429578497381042
3,0.9072163211750681,243,6,0.023759825513222428,0.879929999806746,0.881798068668187,0.8657238347252143,0.8892235011130507,6,0.40441121897735577,0.2876872294432161,0.07467994026611552
13,0.8784854700687331,531,6,0.2706041383672623,0.5167027219602524,0.7498584017051546,0.43228411702768543,0.3904435764506235,8,3.399419428195505,0.09722997930833417,0.0003260764909331192
